Module	Section	Sample Name	Source
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.B8i2kVc6	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.B8i2kVc6.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.vUehxY5N	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.vUehxY5N.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.vqCOmW9L	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.vqCOmW9L.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.Y1UTuAbJ	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.Y1UTuAbJ.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.lWuUfwvP	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.lWuUfwvP.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.MUe9dL0u	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.MUe9dL0u.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.sZDX5q8Q	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.sZDX5q8Q.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.I3H1xPYv	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.I3H1xPYv.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.2Uvzg9bE	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.2Uvzg9bE.txt
Bowtie 2 / HiSAT2	all_sections	aligner_standard_error.KiDBCZ2o	/home/l1weeks/pire_lcwgs_data_processing/spratelloides_gracilis/1st_sequencing_run/fq_fp1_clmp_fp2_fqscrn/aligner_standard_error.KiDBCZ2o.txt
