Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Goy-APnd_001-Ex1-1A-lcwgs-1-T	1308528.0	17888.0	266.0	196.0	18504.0	0.0
Goy-APnd_002-Ex1-1B-lcwgs-1-T	3411190.0	44866.0	714.0	464.0	32696.0	0.0
Goy-APnd_003-Ex1-1C-lcwgs-1-T	5670966.0	75502.0	1196.0	786.0	59132.0	0.0
Goy-APnd_004-Ex1-1D-lcwgs-1-T	4599770.0	48252.0	880.0	520.0	69128.0	0.0
Goy-APnd_005-Ex1-1E-lcwgs-1-T	2053252.0	31176.0	492.0	274.0	16614.0	0.0
Goy-APnd_006-Ex1-1F-lcwgs-1-T	3487356.0	37860.0	670.0	384.0	64036.0	0.0
Goy-APnd_007-Ex1-1G-lcwgs-1-T	2935362.0	33004.0	538.0	476.0	87204.0	0.0
Goy-APnd_008-Ex1-1H-lcwgs-1-T	1199130.0	14068.0	234.0	146.0	63944.0	0.0
Goy-APnd_009-Ex1-2A-lcwgs-1-T	911308.0	12374.0	204.0	80.0	13112.0	0.0
Goy-APnd_010-Ex1-2B-lcwgs-1-T	3920068.0	38430.0	770.0	458.0	74250.0	0.0
Goy-APnd_011-Ex1-2C-lcwgs-1-T	3731296.0	45580.0	808.0	520.0	133178.0	0.0
Goy-APnd_012-Ex1-2D-lcwgs-1-T	4141480.0	39748.0	836.0	338.0	56188.0	0.0
Goy-APnd_013-Ex1-2E-lcwgs-1-T	1278930.0	15956.0	274.0	84.0	116388.0	0.0
Goy-APnd_014-Ex1-2F-lcwgs-1-T	4586194.0	62686.0	864.0	734.0	344658.0	0.0
Goy-APnd_015-Ex1-2G-lcwgs-1-T	3469166.0	46118.0	680.0	520.0	266466.0	0.0
Goy-APnd_016-Ex1-2H-lcwgs-1-T	3827422.0	48548.0	690.0	754.0	282268.0	0.0
Goy-APnd_017-Ex1-3A-lcwgs-1-T	1944604.0	28084.0	410.0	152.0	18852.0	0.0
Goy-APnd_018-Ex1-3B-lcwgs-1-T	1266572.0	16366.0	266.0	228.0	8752.0	0.0
