Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
Goy-APnd_001-Ex1-1A-lcwgs-1-T	87.03999885417463	11.1293063937056	1.6029619585975097	0.19765487739668475	0.023871362004430526	0.0045355587808417995	0.0014322817202658314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023871362004430525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_002-Ex1-1B-lcwgs-1-T	85.95262474899468	12.022266922393227	1.7589863803083619	0.23216367885872496	0.027547779804878558	0.0050244378260470325	0.0007796541454210913	0.00034651295352048495	8.662823838012124e-05	0.0	0.0	0.0	0.0	0.0	8.662823838012124e-05	0.0	0.0	0.0	8.662823838012124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_003-Ex1-1C-lcwgs-1-T	86.24276619610083	11.723156171921485	1.7452217918871624	0.24932574028432475	0.03304879836087302	0.005430279589330727	0.0006422911342219139	0.00011678020622216616	0.00011678020622216616	5.839010311108308e-05	0.0	0.0	0.0	0.0	5.839010311108308e-05	0.0	5.839010311108308e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_004-Ex1-1D-lcwgs-1-T	87.04141614720477	11.1945189039387	1.540357484527997	0.19587562391353835	0.024542024763100374	0.0026976488345499075	0.00019738893911340786	6.579631303780261e-05	6.579631303780261e-05	6.579631303780261e-05	6.579631303780261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.579631303780261e-05	6.579631303780261e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_005-Ex1-1E-lcwgs-1-T	84.05714785666851	13.359695586258926	2.1692204202756993	0.35312223450930785	0.05005672617536492	0.007888595815601921	0.0018645771927786358	0.0005737160593165034	0.0002868580296582517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014342901482912584	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_006-Ex1-1F-lcwgs-1-T	86.97758472598835	11.240207928568113	1.557975804707549	0.19454997403957366	0.025216198255354285	0.0031520247819192856	0.0006128937075954166	0.00017511248788440475	0.0	8.755624394220238e-05	0.0	8.755624394220238e-05	0.0	0.0	0.0	8.755624394220238e-05	0.0	0.0	8.755624394220238e-05	0.0	0.0	0.0	0.0	8.755624394220238e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.755624394220238e-05
Goy-APnd_007-Ex1-1G-lcwgs-1-T	87.17071157114646	11.056610574826696	1.5471929209165134	0.19961278994726733	0.021996166659237714	0.002422485314894021	0.0005813964755745651	9.689941259576084e-05	9.689941259576084e-05	9.689941259576084e-05	0.0	9.689941259576084e-05	0.0	0.0	0.0	0.0	0.00029069823778728253	9.689941259576084e-05	0.0	0.0	0.0	0.0	9.689941259576084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_008-Ex1-1H-lcwgs-1-T	88.08322168602609	10.3658563023279	1.3653490116503424	0.1645442838746602	0.017126480139786765	0.002818281541990227	0.00043358177569080417	0.00021679088784540209	0.0	0.00021679088784540209	0.0	0.0	0.0	0.00021679088784540209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_009-Ex1-2A-lcwgs-1-T	87.45228661007192	10.784204143450342	1.5254313066902137	0.20761961181000713	0.025707946549825913	0.0033532104195425107	0.0011177368065141702	0.00027943420162854254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_010-Ex1-2B-lcwgs-1-T	87.36617554584458	10.93997500616886	1.48313133483991	0.1866939326642744	0.02120206289559395	0.0017366877457141803	0.00021708596821427254	7.236198940475751e-05	0.00014472397880951502	0.00021708596821427254	7.236198940475751e-05	7.236198940475751e-05	0.0	0.0	7.236198940475751e-05	0.0	0.0	7.236198940475751e-05	7.236198940475751e-05	0.0	7.236198940475751e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_011-Ex1-2C-lcwgs-1-T	86.90018917860556	11.320145197140494	1.5495153923308995	0.20123371870299592	0.025134516940585626	0.0030728719770621925	0.000472749534932645	0.0	7.879158915544084e-05	7.879158915544084e-05	0.0	0.0	0.0	0.0	0.0	7.879158915544084e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_012-Ex1-2D-lcwgs-1-T	87.1186676773544	11.176168686577034	1.4929733085124295	0.18865870423251407	0.020623980211798135	0.0025019254683164953	0.0002028588217553915	6.761960725179716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.761960725179716e-05	0.0	0.0	0.0	0.0	0.0	6.761960725179716e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_013-Ex1-2E-lcwgs-1-T	87.37515817429676	10.932619366354306	1.4859222181263971	0.18129415137738286	0.020910264784311697	0.0028024066205778564	0.0006467092201333514	0.0002155697400444505	0.0002155697400444505	0.0	0.0	0.0002155697400444505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_014-Ex1-2F-lcwgs-1-T	87.23038158914508	11.02290894333107	1.5308614661004016	0.18979163570668395	0.02265770931891592	0.002665612861048932	0.0004664822506835631	6.66403215262233e-05	0.0	6.66403215262233e-05	0.0	6.66403215262233e-05	0.0	0.0	0.0	6.66403215262233e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_015-Ex1-2G-lcwgs-1-T	87.09922570236637	11.136022953601715	1.550285873455712	0.18854284237592964	0.022541415826328053	0.0028981820348136064	0.0004830303391356011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_016-Ex1-2H-lcwgs-1-T	87.54080833354989	10.83754997791134	1.4334240391433313	0.16572062858012615	0.019824107451117238	0.0023016753969461964	7.42475934498773e-05	7.42475934498773e-05	0.0	0.0	0.0	7.42475934498773e-05	7.42475934498773e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.42475934498773e-05
Goy-APnd_017-Ex1-3A-lcwgs-1-T	85.65187352381398	12.115059617100899	1.9136191078541496	0.2735828248996887	0.03899979404603145	0.005112332552850564	0.0010224665105701128	0.0	0.0004381999331014769	0.00014606664436715895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014606664436715895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_018-Ex1-3B-lcwgs-1-T	86.54110662580847	11.494458767558253	1.687213049031964	0.23734430277712026	0.03518581308016608	0.003838452336018117	0.0006397420560030196	0.00021324735200100654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_019-Ex1-3C-lcwgs-1-T	86.10692991887402	11.832106901992544	1.7789770585196252	0.24491391708672522	0.03071896337461776	0.005445634416409512	0.000488710780959828	0.000139631651702808	0.0	6.9815825851404e-05	0.0	6.9815825851404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9815825851404e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.9815825851404e-05	0.0	0.0	0.0	0.0
Goy-APnd_020-Ex1-3D-lcwgs-1-T	86.26727010493858	11.793504749589696	1.6823328525720727	0.2241342152815769	0.02884567563535087	0.003381906798627344	0.00046418328608610604	6.631189801230086e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_021-Ex1-3E-lcwgs-1-T	86.45391995434606	11.584752446178356	1.703062512987925	0.22598195067670665	0.027707573255074266	0.0034316719169128675	0.0008261432392568015	0.00012709895988566178	6.354947994283089e-05	0.0	6.354947994283089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.354947994283089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Goy-APnd_022-Ex1-3F-lcwgs-1-T	86.43023983591166	11.60768485387768	1.6970624719575604	0.23032504722441116	0.030304686999242148	0.0036290216157723876	0.0004241713576876817	0.0	0.0	0.0	0.0	0.0	4.7130150854186853e-05	0.0	4.7130150854186853e-05	0.00014139045256256056	0.0	0.0	0.0	0.0	4.7130150854186853e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.7130150854186853e-05
Goy-APnd_023-Ex1-3G-lcwgs-1-T	86.44029048492142	11.588660139064533	1.707493489473821	0.2311370597653305	0.027678337954035608	0.003287758375755611	0.0004587569826635736	0.0002293784913317868	0.0002293784913317868	0.0	7.64594971105956e-05	0.0	0.0	0.0	7.64594971105956e-05	7.64594971105956e-05	0.0	0.0	7.64594971105956e-05	7.64594971105956e-05	7.64594971105956e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64594971105956e-05
