Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Sfa-ABas_001_Ex1_L3_clmp.fp2_repr.R1	Sfa-ABas_001_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18814655.0	0.0	33-150	43.0	95.65691234532557	120.55228421674487	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_001_Ex1_L3_clmp.fp2_repr.R2	Sfa-ABas_001_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18814655.0	0.0	33-150	43.0	95.43920140936898	120.65337844355902	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sfa-ABas_002_Ex1_L3_clmp.fp2_repr.R1	Sfa-ABas_002_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19055617.0	0.0	33-150	44.0	94.52588581773945	125.79375194201269	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_002_Ex1_L3_clmp.fp2_repr.R2	Sfa-ABas_002_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	19055617.0	0.0	33-150	44.0	94.00709214129535	125.85687584925746	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sfa-ABas_003_Ex1_L3_clmp.fp2_repr.R1	Sfa-ABas_003_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18375448.0	0.0	33-150	42.0	95.60600570371307	122.93522296708086	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_003_Ex1_L3_clmp.fp2_repr.R2	Sfa-ABas_003_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	18375448.0	0.0	33-150	42.0	95.17483277215764	123.02492875275749	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_004_Ex1_L3_clmp.fp2_repr.R1	Sfa-ABas_004_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17570005.0	0.0	33-150	41.0	96.2069228342676	121.86539394837963	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_004_Ex1_L3_clmp.fp2_repr.R2	Sfa-ABas_004_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	17570005.0	0.0	33-150	41.0	95.76560042963115	121.89276332021534	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_005_Ex1_L3_clmp.fp2_repr.R1	Sfa-ABas_005_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20145682.0	0.0	33-150	43.0	96.2376231649949	119.00433492398024	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_005_Ex1_L3_clmp.fp2_repr.R2	Sfa-ABas_005_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	20145682.0	0.0	33-150	43.0	95.74156350717087	119.05628749624857	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
Sfa-ABas_006_Ex1_L3_clmp.fp2_repr.R1	Sfa-ABas_006_Ex1_L3_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15859522.0	0.0	33-150	43.0	95.47452984319727	120.64620863100414	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
Sfa-ABas_006_Ex1_L3_clmp.fp2_repr.R2	Sfa-ABas_006_Ex1_L3_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	15859522.0	0.0	33-150	43.0	94.93834271232096	120.695360995117	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
