Sample	Passed Filter	Low Quality	Too Many N	Low Complexity	Too Short	Too Long
Sob-APnd_001-Ex1-1A-lcwgs-1-T	2229352.0	77894.0	430.0	850.0	186810.0	0.0
Sob-APnd_002-Ex1-2A-lcwgs-1-T	548306.0	24820.0	112.0	114.0	14318.0	0.0
Sob-APnd_003-Ex1-3A-lcwgs-1-T	1136464.0	90896.0	180.0	168.0	14848.0	0.0
Sob-APnd_004-Ex1-4A-lcwgs-1-T	1427270.0	47222.0	286.0	486.0	42080.0	0.0
Sob-APnd_005-Ex1-5A-lcwgs-1-T	293244.0	13116.0	58.0	124.0	6514.0	0.0
Sob-APnd_006-Ex1-6A-lcwgs-1-T	13911922.0	217456.0	2496.0	2798.0	553810.0	0.0
Sob-APnd_007-Ex1-7A-lcwgs-1-T	23673500.0	402484.0	4704.0	9588.0	459710.0	0.0
Sob-APnd_008-Ex1-8A-lcwgs-1-T	705842.0	29274.0	114.0	556.0	14896.0	0.0
Sob-APnd_009-Ex1-9A-lcwgs-1-T	521686.0	19400.0	96.0	162.0	12384.0	0.0
Sob-APnd_010-Ex1-10A-lcwgs-1-T	22249978.0	305340.0	4120.0	5412.0	309630.0	0.0
Sob-APnd_011-Ex1-11A-lcwgs-1-T	588954.0	14800.0	110.0	132.0	14200.0	0.0
Sob-APnd_012-Ex1-12A-lcwgs-1-T	1502678.0	31116.0	234.0	720.0	31506.0	0.0
Sob-APnd_013-Ex1-1B-lcwgs-1-T	3932940.0	78388.0	702.0	264.0	69424.0	0.0
Sob-APnd_014-Ex1-2B-lcwgs-1-T	7156982.0	115524.0	1482.0	2318.0	109538.0	0.0
Sob-APnd_015-Ex1-3B-lcwgs-1-T	2470776.0	89024.0	460.0	400.0	83294.0	0.0
Sob-APnd_016-Ex1-4B-lcwgs-1-T	12256162.0	193482.0	2308.0	7116.0	339796.0	0.0
Sob-APnd_017-Ex1-5B-lcwgs-1-T	599742.0	16092.0	98.0	166.0	29040.0	0.0
Sob-APnd_018-Ex1-6B-lcwgs-1-T	877284.0	31064.0	200.0	196.0	19192.0	0.0
Sob-APnd_019-Ex1-7B-lcwgs-1-T	1558084.0	37420.0	296.0	194.0	40902.0	0.0
Sob-APnd_020-Ex1-8B-lcwgs-1-T	11868610.0	161156.0	2174.0	1686.0	262936.0	0.0
Sob-APnd_021-Ex1-9B-lcwgs-1-T	5186748.0	87186.0	862.0	590.0	363486.0	0.0
Sob-APnd_022-Ex1-10B-lcwgs-1-T	902390.0	37418.0	174.0	158.0	40714.0	0.0
Sob-APnd_023-Ex1-11B-lcwgs-1-T	199074.0	9410.0	32.0	72.0	4938.0	0.0
Sob-APnd_024-Ex1-12B-lcwgs-1-T	3936250.0	74398.0	720.0	1414.0	166790.0	0.0
Sob-APnd_025-Ex1-1C-lcwgs-1-T	5945528.0	88076.0	1084.0	416.0	77384.0	0.0
Sob-APnd_026-Ex1-2C-lcwgs-1-T	187050.0	9926.0	50.0	48.0	5952.0	0.0
Sob-APnd_027-Ex1-3C-lcwgs-1-T	4070250.0	100416.0	758.0	2058.0	101142.0	0.0
Sob-APnd_028-Ex1-4C-lcwgs-1-T	898508.0	24990.0	190.0	556.0	21382.0	0.0
Sob-APnd_029-Ex1-5C-lcwgs-1-T	193990.0	19090.0	48.0	72.0	3644.0	0.0
Sob-APnd_030-Ex1-6C-lcwgs-1-T	1537582.0	32150.0	284.0	266.0	38824.0	0.0
Sob-APnd_031-Ex1-7C-lcwgs-1-T	545302.0	14784.0	106.0	168.0	9860.0	0.0
Sob-APnd_032-Ex1-8C-lcwgs-1-T	367844.0	15024.0	66.0	116.0	9564.0	0.0
Sob-APnd_033-Ex1-9C-lcwgs-1-T	8142388.0	128534.0	1666.0	2820.0	148266.0	0.0
Sob-APnd_034-Ex1-10C-lcwgs-1-T	1012514.0	30132.0	188.0	218.0	33266.0	0.0
Sob-APnd_035-Ex1-11C-lcwgs-1-T	11971868.0	170612.0	2296.0	6098.0	387416.0	0.0
Sob-APnd_036-Ex1-12C-lcwgs-1-T	7315316.0	104522.0	1314.0	5056.0	138748.0	0.0
Sob-APnd_037-Ex1-1D-lcwgs-1-T	6683720.0	102690.0	1330.0	2036.0	146690.0	0.0
Sob-APnd_038-Ex1-2D-lcwgs-1-T	124432.0	5760.0	22.0	36.0	5048.0	0.0
Sob-APnd_039-Ex1-3D-lcwgs-1-T	1156196.0	27808.0	196.0	448.0	28192.0	0.0
Sob-APnd_040-Ex1-4D-lcwgs-1-T	901290.0	22686.0	168.0	1142.0	68892.0	0.0
Sob-APnd_041-Ex1-5D-lcwgs-1-T	131724.0	4402.0	20.0	46.0	2346.0	0.0
Sob-APnd_042-Ex1-6D-lcwgs-1-T	16351972.0	189720.0	2624.0	4596.0	390966.0	0.0
Sob-APnd_043-Ex1-7D-lcwgs-1-T	173288.0	4876.0	28.0	70.0	4502.0	0.0
Sob-APnd_044-Ex1-8D-lcwgs-1-T	8365844.0	121810.0	1634.0	9592.0	124692.0	0.0
Sob-APnd_045-Ex1-9D-lcwgs-1-T	7488316.0	115024.0	1572.0	2048.0	68128.0	0.0
