# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	287	81
+	126	60
+	148	86
+	251	106
+	218	106
+	146	86
+	264	110
+	214	103
+	221	111
+	223	113
+	227	105
+	260	113
+	236	112
+	183	119
+	193	108
+	266	101
+	216	114
+	189	98
+	204	122
+	288	105
+	128	59
+	147	99
+	234	122
+	74	2
+	168	110
+	215	104
+	178	120
+	211	138
+	144	101
+	201	109
+	174	105
+	149	90
+	179	105
+	129	56
+	246	114
+	142	80
+	200	119
+	191	111
+	226	103
+	253	110
+	136	69
+	248	113
+	256	113
+	170	99
+	285	111
+	138	83
+	258	96
+	283	98
+	131	75
+	139	70
+	255	99
+	280	98
+	220	121
+	173	114
+	162	96
+	195	111
+	275	81
+	137	90
+	97	31
+	165	95
+	212	110
+	192	111
+	281	104
+	262	99
+	229	115
+	181	111
+	185	113
+	133	76
+	252	98
+	239	128
+	130	68
+	122	49
+	276	87
+	249	108
+	180	104
+	242	100
+	182	116
+	135	85
+	230	105
+	186	110
+	228	106
+	231	113
+	145	91
+	206	121
+	151	93
+	187	97
+	207	122
+	284	84
+	152	98
+	190	124
+	113	47
+	203	123
+	118	57
+	100	29
+	161	101
+	259	108
+	263	88
+	250	116
+	205	105
+	222	118
+	196	113
+	176	120
+	271	90
+	241	104
+	175	96
+	116	63
+	213	104
+	257	86
+	224	99
+	273	95
+	169	98
+	55	3
+	254	115
+	279	105
+	78	5
+	277	85
+	225	112
+	286	83
+	247	109
+	269	106
+	177	101
+	209	130
+	156	106
+	268	83
+	110	42
+	172	93
+	167	93
+	140	77
+	115	44
+	267	92
+	164	85
+	49	1
+	159	111
+	208	122
+	155	96
+	184	93
+	244	113
+	114	59
+	117	51
+	199	98
+	235	132
+	158	102
+	154	91
+	237	93
+	163	97
+	240	119
+	270	86
+	124	42
+	272	87
+	245	103
+	233	108
+	104	37
+	232	105
+	198	99
+	79	3
+	111	48
+	108	26
+	202	108
+	141	72
+	132	77
+	261	104
+	95	16
+	93	19
+	92	23
+	188	119
+	157	98
+	171	88
+	98	19
+	210	114
+	282	87
+	101	30
+	197	107
+	274	113
+	160	122
+	119	58
+	194	112
+	109	29
+	243	100
+	103	32
+	219	113
+	278	96
+	166	101
+	112	37
+	107	29
+	91	10
+	86	7
+	29	1
+	134	61
+	143	92
+	217	112
+	265	86
+	125	61
+	73	5
+	88	13
+	127	69
+	96	26
+	99	40
+	120	43
+	150	91
+	123	52
+	289	84
+	105	31
+	238	116
+	102	26
+	153	90
+	106	30
+	121	48
+	87	10
+	83	3
+	69	1
+	67	1
+	85	9
+	90	11
+	84	9
+	82	6
+	71	4
+	60	2
+	57	1
+	80	4
+	76	3
+	77	5
+	70	3
+	89	12
+	66	1
+	65	1
+	94	23
+	75	3
+	81	3
+	64	1
+	62	1
+	72	2
+	39	1
+	290	1
+	37	1
+	58	1
+	295	1
+	45	1
+	61	1
+	52	1
+	63	1
+	59	1
-	220	107
-	172	114
-	241	102
-	205	121
-	206	130
-	127	82
-	186	121
-	101	25
-	268	91
-	282	76
-	221	120
-	111	36
-	281	113
-	184	122
-	159	103
-	234	118
-	285	98
-	164	79
-	146	93
-	213	109
-	218	100
-	183	111
-	188	124
-	245	119
-	247	134
-	138	79
-	216	115
-	283	102
-	270	92
-	238	81
-	125	66
-	207	128
-	226	107
-	139	74
-	162	114
-	250	129
-	163	91
-	287	97
-	123	55
-	278	95
-	272	126
-	117	58
-	246	99
-	258	112
-	174	107
-	244	120
-	165	112
-	161	107
-	254	114
-	227	115
-	152	84
-	240	108
-	269	114
-	168	115
-	126	43
-	145	106
-	230	125
-	208	101
-	151	92
-	178	106
-	181	111
-	223	121
-	233	117
-	109	42
-	265	113
-	189	118
-	148	106
-	274	108
-	249	104
-	169	101
-	257	113
-	256	105
-	239	86
-	224	125
-	209	129
-	119	57
-	200	129
-	182	115
-	144	80
-	225	123
-	251	116
-	192	117
-	286	108
-	288	84
-	131	68
-	262	88
-	167	105
-	166	101
-	90	23
-	212	120
-	259	102
-	253	99
-	180	116
-	248	105
-	210	135
-	121	52
-	284	102
-	158	96
-	289	79
-	175	119
-	150	90
-	193	117
-	275	93
-	118	48
-	232	100
-	173	117
-	87	7
-	260	100
-	106	28
-	236	94
-	97	18
-	187	116
-	143	90
-	204	115
-	156	72
-	199	115
-	185	110
-	242	106
-	237	107
-	140	96
-	190	115
-	122	58
-	203	124
-	276	107
-	219	114
-	267	99
-	194	105
-	191	103
-	277	103
-	133	79
-	129	72
-	128	48
-	261	91
-	157	103
-	63	2
-	135	65
-	132	76
-	229	111
-	170	96
-	103	24
-	231	129
-	252	108
-	179	90
-	102	25
-	112	42
-	79	7
-	99	29
-	273	119
-	171	112
-	198	99
-	228	104
-	130	73
-	235	123
-	149	100
-	201	112
-	120	58
-	202	107
-	215	115
-	88	11
-	280	82
-	222	101
-	196	116
-	291	1
-	195	126
-	83	7
-	263	116
-	153	100
-	211	121
-	134	66
-	154	109
-	105	45
-	98	25
-	279	84
-	100	25
-	243	106
-	76	3
-	176	104
-	137	69
-	124	66
-	264	97
-	197	105
-	108	39
-	160	97
-	155	87
-	95	22
-	141	80
-	266	113
-	136	65
-	147	97
-	177	104
-	69	3
-	104	43
-	214	134
-	255	114
-	96	26
-	114	41
-	84	3
-	86	9
-	46	2
-	77	2
-	110	34
-	82	7
-	217	102
-	271	86
-	116	57
-	142	91
-	113	37
-	75	3
-	72	4
-	107	35
-	94	21
-	115	40
-	85	11
-	93	13
-	70	3
-	55	3
-	73	3
-	53	2
-	92	14
-	78	4
-	89	10
-	49	1
-	56	1
-	81	6
-	91	13
-	51	2
-	64	3
-	80	4
-	71	2
-	66	3
-	68	2
-	67	1
-	40	1
-	61	1
-	43	1
-	48	1
-	60	1
-	45	1
-	74	1
