# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
+	139	248
+	164	145
+	93	526
+	127	346
+	86	516
+	126	337
+	133	253
+	99	479
+	119	371
+	141	230
+	120	346
+	105	487
+	85	552
+	189	66
+	198	32
+	209	40
+	81	534
+	57	195
+	136	256
+	90	551
+	53	176
+	103	482
+	88	527
+	190	62
+	167	118
+	150	202
+	96	514
+	161	124
+	89	478
+	210	30
+	154	164
+	49	132
+	98	524
+	40	76
+	76	525
+	173	106
+	194	60
+	121	348
+	184	76
+	111	441
+	104	452
+	101	449
+	45	141
+	110	436
+	84	522
+	80	514
+	181	86
+	134	265
+	138	230
+	70	487
+	107	405
+	87	545
+	128	298
+	142	202
+	75	524
+	74	479
+	247	8
+	152	184
+	94	517
+	118	367
+	91	535
+	137	215
+	73	500
+	97	525
+	112	418
+	191	51
+	135	260
+	166	120
+	48	148
+	160	152
+	123	304
+	62	308
+	46	113
+	100	484
+	108	488
+	125	320
+	56	213
+	165	130
+	122	314
+	67	410
+	132	279
+	129	290
+	109	418
+	79	536
+	113	426
+	82	550
+	145	216
+	35	42
+	169	107
+	95	516
+	65	397
+	106	455
+	159	140
+	115	412
+	50	150
+	69	436
+	68	396
+	143	228
+	144	219
+	64	357
+	124	307
+	148	205
+	59	238
+	183	67
+	114	364
+	61	264
+	199	44
+	153	185
+	44	106
+	63	305
+	229	14
+	54	162
+	83	524
+	41	77
+	92	513
+	178	68
+	147	210
+	204	30
+	140	263
+	245	9
+	170	100
+	51	156
+	117	386
+	162	127
+	158	161
+	78	498
+	33	35
+	77	536
+	172	104
+	47	117
+	72	499
+	155	173
+	71	447
+	43	113
+	102	491
+	193	40
+	66	391
+	149	188
+	130	295
+	60	264
+	52	175
+	37	62
+	151	182
+	34	45
+	26	10
+	146	233
+	168	110
+	171	98
+	31	23
+	131	302
+	213	27
+	228	20
+	163	122
+	200	40
+	244	11
+	42	98
+	175	93
+	227	14
+	176	101
+	182	69
+	156	122
+	39	85
+	222	20
+	214	20
+	187	86
+	207	31
+	55	194
+	208	34
+	185	55
+	116	354
+	202	36
+	38	70
+	232	16
+	180	71
+	174	101
+	177	102
+	252	8
+	157	199
+	243	8
+	58	205
+	206	29
+	196	43
+	226	15
+	249	10
+	27	3
+	197	30
+	36	52
+	205	33
+	224	19
+	186	66
+	179	80
+	217	17
+	215	27
+	236	13
+	237	13
+	192	73
+	30	20
+	246	9
+	250	9
+	220	21
+	201	46
+	238	11
+	221	15
+	203	45
+	212	23
+	218	25
+	235	14
+	188	62
+	211	27
+	259	10
+	230	14
+	231	9
+	253	8
+	219	24
+	223	18
+	233	8
+	248	7
+	29	11
+	225	17
+	28	5
+	240	9
+	239	11
+	216	29
+	32	28
+	195	48
+	234	10
+	255	7
+	258	3
+	251	4
+	256	4
+	257	3
+	241	3
+	254	5
+	242	8
+	25	2
-	91	545
-	129	333
-	121	369
-	89	582
-	71	471
-	72	494
-	111	405
-	73	505
-	153	175
-	112	451
-	49	150
-	83	565
-	69	488
-	58	235
-	98	493
-	122	375
-	70	473
-	97	514
-	80	535
-	164	127
-	151	160
-	84	560
-	172	86
-	130	267
-	48	136
-	60	227
-	136	247
-	116	389
-	76	539
-	75	521
-	120	354
-	119	378
-	64	342
-	93	492
-	167	116
-	66	399
-	99	521
-	144	201
-	100	475
-	81	569
-	57	187
-	59	243
-	197	35
-	128	325
-	85	571
-	79	519
-	104	427
-	133	273
-	123	330
-	108	431
-	78	522
-	110	452
-	147	211
-	165	119
-	143	221
-	107	427
-	160	141
-	67	394
-	134	288
-	145	230
-	114	401
-	127	298
-	189	66
-	65	400
-	180	85
-	150	182
-	46	130
-	141	257
-	106	433
-	125	340
-	212	24
-	82	537
-	86	557
-	101	503
-	117	370
-	157	154
-	135	275
-	62	294
-	61	278
-	95	466
-	113	445
-	40	101
-	137	262
-	186	59
-	63	298
