pos	5pC>T
1	0.0102356786512988
2	0.00892006581796138
3	0.00934859985419615
4	0.00851227649927282
5	0.0094283020485129
6	0.00860141063134354
7	0.00835990692062398
8	0.00816847479259732
9	0.00735934506183592
10	0.00694712466229255
11	0.00731918579471633
12	0.00691443388072602
13	0.00695726862787202
14	0.00870242888686842
15	0.00674920471154673
16	0.00805283340434597
17	0.00714683100098429
18	0.00646084467955945
19	0.00723545372324389
20	0.00684814972352191
21	0.0074983839689722
22	0.00792121601370156
23	0.00810974031576223
24	0.00845811936305183
25	0.00780200251397859
