pos	5pC>T
1	0.0260974766678189
2	0.0260627530364372
3	0.016260162601626
4	0.0141609629454803
5	0.0112225405921681
6	0.0132696390658174
7	0.0142821348033074
8	0.0145549988069673
9	0.0148760330578512
10	0.0183023872679045
11	0.0132189239332096
12	0.014632995043663
13	0.0192085165470956
14	0.0148305084745763
15	0.0132669983416252
16	0.0155513666352498
17	0.0142202940467583
18	0.0154776299879081
19	0.0152046783625731
20	0.0123152709359606
21	0.0127189824814015
22	0.0183530548176769
23	0.0125756870051234
24	0.0115548857071088
25	0.0138282387190684
