#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.99730	0.00133	0.00000	0.00000	0.00000	0.00137
2	0.99716	0.00162	0.00000	0.00000	0.00000	0.00122
3	0.99705	0.00173	0.00000	0.00000	0.00000	0.00122
4	0.99698	0.00184	0.00000	0.00004	0.00000	0.00115
5	0.99755	0.00126	0.00000	0.00004	0.00000	0.00115
6	0.99777	0.00112	0.00000	0.00007	0.00000	0.00104
7	0.99745	0.00137	0.00000	0.00014	0.00004	0.00101
8	0.99737	0.00148	0.00007	0.00011	0.00004	0.00101
9	0.99809	0.00083	0.00011	0.00011	0.00000	0.00097
10	0.99730	0.00162	0.00007	0.00011	0.00000	0.00097
11	0.99687	0.00209	0.00000	0.00007	0.00000	0.00097
12	0.99752	0.00148	0.00000	0.00007	0.00000	0.00094
13	0.99795	0.00104	0.00004	0.00007	0.00000	0.00094
14	0.99788	0.00126	0.00007	0.00000	0.00000	0.00086
15	0.99795	0.00119	0.00014	0.00000	0.00000	0.00086
16	0.99770	0.00151	0.00011	0.00000	0.00000	0.00079
17	0.99777	0.00144	0.00000	0.00000	0.00000	0.00079
18	0.99766	0.00166	0.00011	0.00000	0.00000	0.00068
19	0.99777	0.00155	0.00004	0.00000	0.00000	0.00068
20	0.99781	0.00155	0.00011	0.00000	0.00000	0.00065
21	0.99777	0.00158	0.00000	0.00000	0.00000	0.00065
22	0.99777	0.00158	0.00007	0.00000	0.00000	0.00065
23	0.99795	0.00137	0.00004	0.00000	0.00004	0.00065
24	0.99781	0.00162	0.00000	0.00000	0.00000	0.00058
25	0.99820	0.00122	0.00004	0.00000	0.00000	0.00058
26	0.99816	0.00126	0.00007	0.00000	0.00000	0.00058
27	0.99809	0.00133	0.00000	0.00000	0.00000	0.00058
28	0.99802	0.00144	0.00000	0.00000	0.00000	0.00054
29	0.99784	0.00158	0.00000	0.00004	0.00000	0.00054
30	0.99781	0.00166	0.00007	0.00004	0.00000	0.00050
31	0.99809	0.00144	0.00004	0.00000	0.00000	0.00047
32	0.99827	0.00130	0.00007	0.00000	0.00000	0.00043
33	0.99827	0.00133	0.00000	0.00000	0.00000	0.00040
34	0.99813	0.00151	0.00000	0.00000	0.00000	0.00036
35	0.99838	0.00126	0.00004	0.00000	0.00000	0.00036
36	0.99806	0.00158	0.00000	0.00000	0.00000	0.00036
37	0.99852	0.00112	0.00004	0.00000	0.00000	0.00036
38	0.99809	0.00155	0.00000	0.00000	0.00000	0.00036
39	0.99820	0.00148	0.00011	0.00000	0.00000	0.00032
40	0.99824	0.00144	0.00011	0.00000	0.00000	0.00032
41	0.99831	0.00140	0.00004	0.00000	0.00000	0.00029
42	0.99860	0.00115	0.00000	0.00000	0.00000	0.00025
43	0.99845	0.00137	0.00004	0.00000	0.00000	0.00018
44	0.99892	0.00090	0.00000	0.00000	0.00000	0.00018
45	0.99856	0.00130	0.00000	0.00000	0.00000	0.00014
46	0.99870	0.00115	0.00004	0.00000	0.00000	0.00014
47	0.99849	0.00141	0.00000	0.00000	0.00000	0.00011
48	0.99831	0.00159	0.00000	0.00000	0.00000	0.00011
49	0.99849	0.00141	0.00004	0.00000	0.00000	0.00011
50	0.99852	0.00137	0.00000	0.00000	0.00000	0.00011
51	0.99863	0.00126	0.00000	0.00000	0.00000	0.00011
52	0.99820	0.00169	0.00004	0.00000	0.00000	0.00011
53	0.99859	0.00130	0.00004	0.00000	0.00000	0.00011
54	0.99809	0.00180	0.00004	0.00000	0.00000	0.00011
55	0.99874	0.00115	0.00004	0.00000	0.00000	0.00011
56	0.99856	0.00133	0.00000	0.00000	0.00000	0.00011
57	0.99830	0.00159	0.00000	0.00000	0.00000	0.00011
58	0.99823	0.00166	0.00004	0.00000	0.00000	0.00011
59	0.99834	0.00159	0.00007	0.00000	0.00000	0.00007
60	0.99787	0.00209	0.00007	0.00000	0.00000	0.00004
61	0.99823	0.00173	0.00000	0.00000	0.00000	0.00004
62	0.99856	0.00141	0.00004	0.00000	0.00000	0.00004
63	0.99776	0.00220	0.00000	0.00000	0.00000	0.00004
64	0.99856	0.00144	0.00000	0.00000	0.00000	0.00000
65	0.99837	0.00159	0.00000	0.00004	0.00000	0.00000
66	0.99859	0.00141	0.00000	0.00000	0.00000	0.00000
67	0.99801	0.00199	0.00000	0.00000	0.00000	0.00000
68	0.99870	0.00130	0.00007	0.00000	0.00000	0.00000
69	0.99870	0.00130	0.00000	0.00000	0.00000	0.00000
70	0.99855	0.00145	0.00000	0.00000	0.00000	0.00000
71	0.99859	0.00141	0.00000	0.00000	0.00000	0.00000
72	0.99888	0.00112	0.00000	0.00000	0.00000	0.00000
73	0.99787	0.00213	0.00000	0.00000	0.00000	0.00000
74	0.99801	0.00199	0.00004	0.00000	0.00000	0.00000
75	0.99830	0.00170	0.00000	0.00000	0.00000	0.00000
76	0.99830	0.00170	0.00000	0.00000	0.00000	0.00000
77	0.99855	0.00145	0.00000	0.00000	0.00000	0.00000
78	0.99837	0.00163	0.00007	0.00000	0.00000	0.00000
79	0.99815	0.00185	0.00000	0.00000	0.00000	0.00000
80	0.99743	0.00257	0.00004	0.00000	0.00000	0.00000
81	0.99790	0.00210	0.00000	0.00000	0.00000	0.00000
82	0.99862	0.00138	0.00007	0.00000	0.00000	0.00000
83	0.99858	0.00138	0.00000	0.00000	0.00000	0.00004
84	0.99837	0.00160	0.00007	0.00000	0.00000	0.00004
85	0.99847	0.00145	0.00004	0.00004	0.00000	0.00004
86	0.99818	0.00174	0.00000	0.00004	0.00000	0.00004
87	0.99825	0.00167	0.00004	0.00000	0.00000	0.00007
88	0.99814	0.00178	0.00000	0.00000	0.00000	0.00007
89	0.99825	0.00167	0.00011	0.00000	0.00000	0.00007
90	0.99851	0.00142	0.00000	0.00000	0.00000	0.00007
91	0.99829	0.00160	0.00000	0.00000	0.00000	0.00011
92	0.99821	0.00168	0.00000	0.00000	0.00000	0.00011
93	0.99745	0.00244	0.00000	0.00000	0.00000	0.00011
94	0.99843	0.00146	0.00004	0.00000	0.00000	0.00011
95	0.99839	0.00150	0.00000	0.00000	0.00000	0.00011
96	0.99799	0.00190	0.00004	0.00000	0.00000	0.00011
97	0.99792	0.00194	0.00011	0.00000	0.00000	0.00015
98	0.99821	0.00165	0.00000	0.00000	0.00000	0.00015
99	0.99810	0.00165	0.00007	0.00007	0.00000	0.00018
100	0.99832	0.00150	0.00000	0.00000	0.00000	0.00018
