Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
GotPopAL11_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.64551	0.952238	139098833.0	0.420284	99.02324868949553	3.2558377016815307
GotPopAL12_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.73805	0.953089	228418722.0	0.416631	99.05213075839788	3.4966002570562345
GotPopAL13_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.90034	0.948284	473329622.0	0.421675	98.83296085593418	2.724146079188406
GotPopAL14_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.7281000000000002	0.950745	205404655.0	0.420995	98.94113009074341	2.7800203960227754
GotPopAL15_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.5846099999999999	0.955175	256678021.0	0.418099	99.0835019521273	3.8563313724817734
GotPopAL16_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.76283	0.949339	236227780.0	0.419127	98.88392159965684	2.3967575423787046
GotPopAL17_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.87026	0.946565	402891626.0	0.420333	98.77064285271943	2.58768045492287
GotPopAL18_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.8220299999999998	0.94913	134301481.0	0.418216	98.84188857887007	2.5166127015501547
GotPopAL19_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	2.64501	0.938711	1416665027.0	0.415965	98.43519112697034	0.721995552866241
GotPopAL1_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.7989000000000002	0.950524	397179837.0	0.421012	98.96783053192941	3.3689804333193694
GotPopAL20_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.6575900000000001	0.950863	284390453.0	0.423351	98.99906971480684	3.2144765023939454
GotPopAL21_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.80408	0.949532	306317446.0	0.420613	98.91332716628033	3.2077426887218605
GotPopAL22_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.7470800000000002	0.952253	373097620.0	0.416292	98.97325442525198	2.9182250752684538
GotPopAL23_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	0.0155666	0.928882	1575090.0	0.417244	97.71328056288479	3.1808853708589857
GotPopAL24_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.7736100000000001	0.951558	284218504.0	0.419518	98.97539824363493	3.379039423374497
GotPopAL25_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.50705	0.953973	118894000.0	0.418915	99.04189392876826	3.474270407165448
GotPopAL27_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	1.6357199999999998	0.955143	242271307.0	0.416736	99.07739954955218	3.507614203316651
GotPopAL28_CKDL230010745-1A_HJJCCCCX2_L2_clmp.r1r2_fastp	2.1032599999999997	0.946964	417916686.0	0.41618	98.81212091015963	2.165312530769076
