#BaseNum	Match1	Sub1	Del1	Ins1	N1	Other1
1	0.97227	0.02575	0.00000	0.00000	0.00000	0.00198
2	0.97119	0.02683	0.00000	0.00000	0.00000	0.00198
3	0.97497	0.02287	0.00000	0.00018	0.00000	0.00198
4	0.97713	0.02053	0.00000	0.00036	0.00000	0.00198
5	0.98073	0.01656	0.00018	0.00072	0.00000	0.00198
6	0.97479	0.02305	0.00000	0.00018	0.00000	0.00198
7	0.98091	0.01746	0.00036	0.00000	0.00000	0.00162
8	0.98055	0.01764	0.00000	0.00018	0.00000	0.00162
9	0.98326	0.01458	0.00018	0.00054	0.00000	0.00162
10	0.98488	0.01296	0.00000	0.00054	0.00000	0.00162
11	0.98163	0.01584	0.00036	0.00090	0.00000	0.00162
12	0.98199	0.01422	0.00036	0.00216	0.00000	0.00162
13	0.98290	0.01314	0.00018	0.00234	0.00000	0.00162
14	0.98290	0.01422	0.00000	0.00126	0.00000	0.00162
15	0.98434	0.01260	0.00018	0.00144	0.00000	0.00162
16	0.98380	0.01350	0.00036	0.00108	0.00000	0.00162
17	0.98218	0.01530	0.00036	0.00090	0.00000	0.00162
18	0.98109	0.01656	0.00054	0.00090	0.00000	0.00144
19	0.98326	0.01440	0.00018	0.00090	0.00000	0.00144
20	0.98362	0.01440	0.00000	0.00054	0.00000	0.00144
21	0.98506	0.01296	0.00018	0.00054	0.00000	0.00144
22	0.98434	0.01386	0.00054	0.00036	0.00000	0.00144
23	0.98127	0.01674	0.00000	0.00054	0.00000	0.00144
24	0.98055	0.01728	0.00036	0.00072	0.00000	0.00144
25	0.98452	0.01350	0.00000	0.00054	0.00000	0.00144
26	0.98434	0.01404	0.00018	0.00018	0.00000	0.00144
27	0.98416	0.01386	0.00072	0.00054	0.00000	0.00144
28	0.98542	0.01278	0.00000	0.00036	0.00000	0.00144
29	0.98344	0.01512	0.00036	0.00000	0.00000	0.00144
30	0.98254	0.01584	0.00000	0.00018	0.00000	0.00144
31	0.98650	0.01188	0.00072	0.00018	0.00000	0.00144
32	0.98380	0.01458	0.00000	0.00018	0.00000	0.00144
33	0.98434	0.01386	0.00018	0.00036	0.00000	0.00144
34	0.98595	0.01225	0.00018	0.00036	0.00000	0.00144
35	0.98667	0.01171	0.00000	0.00018	0.00000	0.00144
36	0.98324	0.01478	0.00018	0.00054	0.00000	0.00144
37	0.98522	0.01298	0.00018	0.00036	0.00000	0.00144
38	0.98575	0.01190	0.00000	0.00090	0.00000	0.00144
39	0.98340	0.01444	0.00000	0.00072	0.00000	0.00144
40	0.98574	0.01246	0.00018	0.00036	0.00000	0.00144
41	0.98411	0.01427	0.00000	0.00018	0.00000	0.00144
42	0.98644	0.01193	0.00000	0.00036	0.00000	0.00127
43	0.98842	0.00995	0.00018	0.00054	0.00000	0.00109
44	0.98678	0.01195	0.00036	0.00036	0.00000	0.00091
45	0.98422	0.01487	0.00018	0.00000	0.00000	0.00091
46	0.98838	0.00999	0.00018	0.00073	0.00000	0.00091
47	0.98708	0.01201	0.00018	0.00000	0.00000	0.00091
48	0.98580	0.01329	0.00018	0.00000	0.00000	0.00091
49	0.98761	0.01129	0.00036	0.00018	0.00000	0.00091
50	0.98813	0.01095	0.00000	0.00000	0.00000	0.00091
51	0.98519	0.01334	0.00018	0.00073	0.00000	0.00073
52	0.98864	0.01045	0.00037	0.00037	0.00000	0.00055
53	0.98679	0.01193	0.00000	0.00073	0.00000	0.00055
54	0.98421	0.01487	0.00000	0.00037	0.00000	0.00055
55	0.98695	0.01194	0.00000	0.00055	0.00000	0.00055
56	0.98547	0.01361	0.00018	0.00037	0.00000	0.00055
57	0.98454	0.01435	0.00018	0.00055	0.00000	0.00055
58	0.98544	0.01382	0.00037	0.00018	0.00000	0.00055
59	0.98690	0.01237	0.00000	0.00018	0.00000	0.00055
60	0.98577	0.01368	0.00018	0.00000	0.00000	0.00055
61	0.98667	0.01277	0.00037	0.00000	0.00000	0.00056
62	0.98794	0.01206	0.00019	0.00000	0.00000	0.00000
63	0.98403	0.01597	0.00000	0.00000	0.00000	0.00000
64	0.98921	0.01079	0.00000	0.00000	0.00000	0.00000
65	0.98751	0.01249	0.00019	0.00000	0.00000	0.00000
66	0.98358	0.01605	0.00000	0.00037	0.00000	0.00000
67	0.98804	0.01177	0.00019	0.00019	0.00000	0.00000
68	0.98651	0.01330	0.00019	0.00019	0.00000	0.00000
69	0.98442	0.01558	0.00000	0.00000	0.00000	0.00000
70	0.98891	0.01109	0.00019	0.00000	0.00000	0.00000
71	0.98510	0.01490	0.00019	0.00000	0.00000	0.00000
72	0.98507	0.01493	0.00000	0.00000	0.00000	0.00000
73	0.98921	0.01079	0.00038	0.00000	0.00000	0.00000
74	0.98768	0.01232	0.00000	0.00000	0.00000	0.00000
75	0.98746	0.01254	0.00019	0.00000	0.00000	0.00000
76	0.98801	0.01199	0.00038	0.00000	0.00000	0.00000
77	0.98722	0.01278	0.00038	0.00000	0.00000	0.00000
78	0.98567	0.01433	0.00000	0.00000	0.00000	0.00000
79	0.98794	0.01206	0.00019	0.00000	0.00000	0.00000
80	0.98831	0.01150	0.00000	0.00019	0.00000	0.00000
81	0.98808	0.01172	0.00000	0.00019	0.00000	0.00000
82	0.99096	0.00904	0.00000	0.00000	0.00000	0.00000
83	0.98786	0.01214	0.00000	0.00000	0.00000	0.00000
84	0.98533	0.01448	0.00019	0.00019	0.00000	0.00000
85	0.98683	0.01297	0.00039	0.00019	0.00000	0.00000
86	0.98718	0.01263	0.00000	0.00000	0.00000	0.00019
87	0.98597	0.01345	0.00000	0.00019	0.00000	0.00039
88	0.98571	0.01389	0.00000	0.00000	0.00000	0.00039
89	0.98586	0.01355	0.00000	0.00020	0.00000	0.00039
90	0.98701	0.01240	0.00118	0.00020	0.00000	0.00039
91	0.98598	0.01343	0.00020	0.00020	0.00000	0.00040
92	0.98772	0.01149	0.00020	0.00020	0.00000	0.00059
93	0.98468	0.01373	0.00020	0.00100	0.00000	0.00060
94	0.98720	0.01160	0.00000	0.00060	0.00000	0.00060
95	0.98492	0.01427	0.00040	0.00020	0.00000	0.00060
