Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Goy-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r1	Goy-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	517188.0	0.0	33-150	40.0	94.16920092118718	102.30197336365113	pass	pass	fail	pass	warn	warn	pass	warn	pass	warn	pass
Goy-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r2	Goy-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	517188.0	0.0	33-150	40.0	94.85810308861105	102.42423451433521	pass	pass	warn	pass	warn	warn	pass	warn	pass	pass	pass
Goy-APnd_002-Ex1-1B-lcwgs-1-T.clmp.r1	Goy-APnd_002-Ex1-1B-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1443417.0	0.0	33-150	40.0	96.52345097364038	108.76043859813207	pass	pass	fail	pass	warn	pass	pass	warn	pass	warn	pass
Goy-APnd_002-Ex1-1B-lcwgs-1-T.clmp.r2	Goy-APnd_002-Ex1-1B-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1443417.0	0.0	33-150	40.0	96.8071159283278	108.9043734416319	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_003-Ex1-1C-lcwgs-1-T.clmp.r1	Goy-APnd_003-Ex1-1C-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2330989.0	0.0	33-150	40.0	95.72043296678588	106.93990962634315	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_003-Ex1-1C-lcwgs-1-T.clmp.r2	Goy-APnd_003-Ex1-1C-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2330989.0	0.0	33-150	40.0	96.14184571615026	107.0845752596859	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_004-Ex1-1D-lcwgs-1-T.clmp.r1	Goy-APnd_004-Ex1-1D-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1925318.0	0.0	33-150	41.0	97.46595616511408	92.95869773201102	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_004-Ex1-1D-lcwgs-1-T.clmp.r2	Goy-APnd_004-Ex1-1D-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1925318.0	0.0	33-150	41.0	97.67231720458287	93.05453229025024	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_005-Ex1-1E-lcwgs-1-T.clmp.r1	Goy-APnd_005-Ex1-1E-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	863640.0	0.0	33-150	39.0	94.50634467984447	118.09391413088787	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_005-Ex1-1E-lcwgs-1-T.clmp.r2	Goy-APnd_005-Ex1-1E-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	863640.0	0.0	33-150	39.0	94.9521590315578	118.28300217683294	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_006-Ex1-1F-lcwgs-1-T.clmp.r1	Goy-APnd_006-Ex1-1F-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1412009.0	0.0	33-150	40.0	97.30147234984588	89.62689048015983	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_006-Ex1-1F-lcwgs-1-T.clmp.r2	Goy-APnd_006-Ex1-1F-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1412009.0	0.0	33-150	40.0	97.52667523651134	89.70882692674056	pass	pass	warn	pass	warn	pass	pass	warn	pass	pass	pass
Goy-APnd_007-Ex1-1G-lcwgs-1-T.clmp.r1	Goy-APnd_007-Ex1-1G-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1211370.0	0.0	33-150	41.0	97.87052763623042	85.64514557897257	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_007-Ex1-1G-lcwgs-1-T.clmp.r2	Goy-APnd_007-Ex1-1G-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1211370.0	0.0	33-150	41.0	97.9706838568465	85.71866151547421	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_008-Ex1-1H-lcwgs-1-T.clmp.r1	Goy-APnd_008-Ex1-1H-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	505319.0	0.0	33-150	42.0	98.19338711652414	84.24784739936555	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_008-Ex1-1H-lcwgs-1-T.clmp.r2	Goy-APnd_008-Ex1-1H-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	505319.0	0.0	33-150	42.0	98.29001561001631	84.31654261961256	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_009-Ex1-2A-lcwgs-1-T.clmp.r1	Goy-APnd_009-Ex1-2A-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	392568.0	0.0	33-150	40.0	97.7718628048705	96.32608108658881	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_009-Ex1-2A-lcwgs-1-T.clmp.r2	Goy-APnd_009-Ex1-2A-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	392568.0	0.0	33-150	40.0	97.95959250783685	96.42991532677141	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_010-Ex1-2B-lcwgs-1-T.clmp.r1	Goy-APnd_010-Ex1-2B-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1657774.0	0.0	33-150	41.0	98.35249124334683	85.48616638938721	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_010-Ex1-2B-lcwgs-1-T.clmp.r2	Goy-APnd_010-Ex1-2B-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1657774.0	0.0	33-150	41.0	98.37088223862156	85.56006427896686	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_011-Ex1-2C-lcwgs-1-T.clmp.r1	Goy-APnd_011-Ex1-2C-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1546200.0	0.0	33-150	41.0	97.67508563218861	90.23425042038546	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_011-Ex1-2C-lcwgs-1-T.clmp.r2	Goy-APnd_011-Ex1-2C-lcwgs-1-T.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1546200.0	0.0	33-150	41.0	97.81170274377278	90.32364441857457	pass	pass	warn	pass	pass	pass	pass	warn	pass	pass	pass
Goy-APnd_012-Ex1-2D-lcwgs-1-T.clmp.r1	Goy-APnd_012-Ex1-2D-lcwgs-1-T.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	1784292.0	0.0	33-150	41.0	98.36020918684211	89.67341836425877	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
