Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Sob-APnd_001-Ex1-1A-lcwgs-1-T.clmp.r1r2_fastp	1769682.0	0.0	0.0	23678.0	0.0
Sob-APnd_002-Ex1-2A-lcwgs-1-T.clmp.r1r2_fastp	420594.0	0.0	0.0	7554.0	0.0
Sob-APnd_003-Ex1-3A-lcwgs-1-T.clmp.r1r2_fastp	1063632.0	0.0	0.0	25890.0	0.0
Sob-APnd_004-Ex1-4A-lcwgs-1-T.clmp.r1r2_fastp	1115110.0	0.0	0.0	15402.0	0.0
Sob-APnd_005-Ex1-5A-lcwgs-1-T.clmp.r1r2_fastp	248632.0	0.0	0.0	4372.0	0.0
Sob-APnd_006-Ex1-6A-lcwgs-1-T.clmp.r1r2_fastp	9886122.0	0.0	0.0	93470.0	0.0
Sob-APnd_007-Ex1-7A-lcwgs-1-T.clmp.r1r2_fastp	17429438.0	0.0	0.0	161162.0	0.0
Sob-APnd_008-Ex1-8A-lcwgs-1-T.clmp.r1r2_fastp	625462.0	0.0	0.0	10484.0	0.0
Sob-APnd_009-Ex1-9A-lcwgs-1-T.clmp.r1r2_fastp	454596.0	0.0	0.0	6484.0	0.0
Sob-APnd_010-Ex1-10A-lcwgs-1-T.clmp.r1r2_fastp	17598974.0	0.0	0.0	141184.0	0.0
Sob-APnd_011-Ex1-11A-lcwgs-1-T.clmp.r1r2_fastp	515506.0	0.0	0.0	5926.0	0.0
Sob-APnd_012-Ex1-12A-lcwgs-1-T.clmp.r1r2_fastp	1263910.0	0.0	0.0	12772.0	0.0
Sob-APnd_013-Ex1-1B-lcwgs-1-T.clmp.r1r2_fastp	3169396.0	0.0	0.0	29692.0	0.0
Sob-APnd_014-Ex1-2B-lcwgs-1-T.clmp.r1r2_fastp	5796648.0	0.0	0.0	47026.0	0.0
Sob-APnd_015-Ex1-3B-lcwgs-1-T.clmp.r1r2_fastp	2093156.0	0.0	0.0	30132.0	0.0
Sob-APnd_016-Ex1-4B-lcwgs-1-T.clmp.r1r2_fastp	9814054.0	0.0	0.0	78084.0	0.0
Sob-APnd_017-Ex1-5B-lcwgs-1-T.clmp.r1r2_fastp	493668.0	0.0	0.0	5800.0	0.0
Sob-APnd_018-Ex1-6B-lcwgs-1-T.clmp.r1r2_fastp	767548.0	0.0	0.0	12282.0	0.0
Sob-APnd_019-Ex1-7B-lcwgs-1-T.clmp.r1r2_fastp	1281670.0	0.0	0.0	13634.0	0.0
Sob-APnd_020-Ex1-8B-lcwgs-1-T.clmp.r1r2_fastp	9239954.0	0.0	0.0	76098.0	0.0
Sob-APnd_021-Ex1-9B-lcwgs-1-T.clmp.r1r2_fastp	3743700.0	0.0	0.0	35908.0	0.0
Sob-APnd_022-Ex1-10B-lcwgs-1-T.clmp.r1r2_fastp	759216.0	0.0	0.0	12002.0	0.0
Sob-APnd_023-Ex1-11B-lcwgs-1-T.clmp.r1r2_fastp	185152.0	0.0	0.0	3298.0	0.0
