pos	3pG>A
1	0.0230326295585413
2	0.0202464788732394
3	0.015255530129672
4	0.0184873949579832
5	0.0105433901054339
6	0.0205908683974933
7	0.0176470588235294
8	0.0108423686405338
9	0.0182450043440487
10	0.0185185185185185
11	0.0157604412923562
12	0.0128824476650564
13	0.0112
14	0.0194690265486726
15	0.00930626057529611
16	0.0132340777502068
17	0.00846023688663283
18	0.00950734658599827
19	0.0121317157712305
20	0.022090059473237
21	0.0125628140703518
22	0.0168067226890756
23	0.0170940170940171
24	0.0116472545757072
25	0.014468085106383
