# table produced by mapDamage version 2.2.1
# using mapped file - and /home/e1garcia/shotgun_PIRE/pire_lcwgs_data_processing/salarias_fasciatus/1st_sequencing_run/refGenome/GCF_902148845.1_fSalaFa1.1_chr1-23-mtgen.fasta as reference file
# Std: strand of reads
Std	Length	Occurences 
-	119	209
-	215	114
-	154	194
-	67	95
-	129	215
-	158	178
-	171	180
-	255	90
-	134	230
-	141	220
-	235	112
-	144	200
-	179	178
-	132	202
-	68	91
-	74	136
-	55	45
-	126	224
-	163	173
-	88	175
-	73	136
-	63	84
-	170	180
-	167	153
-	188	157
-	135	236
-	250	86
-	232	106
-	204	130
-	120	183
-	181	162
-	75	128
-	226	103
-	229	95
-	197	128
-	214	113
-	227	125
-	145	210
-	182	184
-	125	216
-	109	191
-	216	136
-	148	186
-	98	176
-	228	101
-	82	169
-	225	101
-	147	205
-	114	199
-	173	154
-	108	196
-	65	87
-	223	124
-	79	150
-	224	130
-	72	127
-	213	125
-	162	181
-	76	140
-	90	189
-	239	87
-	103	169
-	81	136
-	164	165
-	240	96
-	42	16
-	230	99
-	157	169
-	201	136
-	219	116
-	102	205
-	160	183
-	127	209
-	139	208
-	238	90
-	210	125
-	244	86
-	121	204
-	220	118
-	165	191
-	205	136
-	100	197
-	174	169
-	251	79
-	115	216
-	89	163
-	166	169
-	117	221
-	168	181
-	91	174
-	66	99
-	254	75
-	175	150
-	177	173
-	184	139
-	85	159
-	64	74
-	137	228
-	131	185
-	203	154
-	151	178
-	60	75
-	152	186
-	61	61
-	101	194
-	83	173
-	178	156
-	233	96
-	221	120
-	172	171
-	243	96
-	194	120
-	87	140
-	123	197
-	93	192
-	96	196
-	45	17
-	130	223
-	242	91
-	104	171
-	176	166
-	186	161
-	159	175
-	217	120
-	187	175
-	195	156
-	222	116
-	237	100
-	54	37
-	70	105
-	118	203
-	207	120
-	140	211
-	256	82
-	259	77
-	258	87
-	124	207
-	52	36
-	62	70
-	248	84
-	206	130
-	236	102
-	58	63
-	84	137
-	189	164
-	136	216
-	212	125
-	252	73
-	80	155
-	47	22
-	245	105
-	59	44
-	253	86
-	249	74
-	50	26
-	44	15
-	71	105
-	57	51
-	46	20
-	56	44
-	51	33
-	33	5
-	260	3
-	49	25
-	40	11
-	43	19
-	48	25
-	37	8
-	41	15
-	30	4
-	39	9
-	38	13
-	34	6
-	31	3
-	36	8
-	27	1
-	35	7
-	32	2
-	28	1
