pos	5pC>T
1	0.0271876981610653
2	0.0327318991441129
3	0.0181352257047112
4	0.0194869536496752
5	0.0176650435964217
6	0.0207900207900208
7	0.0193154862758387
8	0.0159730033745782
9	0.013272410791993
10	0.0163145539906103
11	0.0164595943506425
12	0.015361478139435
13	0.0163592446201142
14	0.013958560523446
15	0.0149717200842852
16	0.0157567687527741
17	0.0146994295743747
18	0.0157558395769061
19	0.0140118820760004
20	0.012870733072188
21	0.0150276243093923
22	0.0129257052939193
23	0.0142889037731637
24	0.0124307831393378
25	0.0157268029656257
