Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Par-ARag_001-Ex1-6G-lcwgs-2-T.clmp.r1r2_fastp	6103502.0	0.0	0.0	73088.0	0.0
Par-ARag_002-Ex1-6H-lcwgs-2-T.clmp.r1r2_fastp	6743994.0	0.0	0.0	53386.0	0.0
Par-ARag_006-Ex1-7C-lcwgs-2-T.clmp.r1r2_fastp	4385256.0	0.0	0.0	39504.0	0.0
Par-ARag_007-Ex1-7D-lcwgs-2-T.clmp.r1r2_fastp	7127068.0	0.0	0.0	54688.0	0.0
Par-ARag_008-Ex1-7E-lcwgs-2-T.clmp.r1r2_fastp	3470272.0	0.0	0.0	27410.0	0.0
Par-ARag_009-Ex1-7F-lcwgs-2-T.clmp.r1r2_fastp	3793750.0	0.0	0.0	40574.0	0.0
Par-ARag_010-Ex1-7G-lcwgs-2-T.clmp.r1r2_fastp	5573966.0	0.0	0.0	49920.0	0.0
Par-ARag_011-Ex1-7H-lcwgs-2-T.clmp.r1r2_fastp	6814584.0	0.0	0.0	65578.0	0.0
Par-ARag_012-Ex1-8A-lcwgs-2-T.clmp.r1r2_fastp	4335014.0	0.0	0.0	32316.0	0.0
Par-ARag_013-Ex1-8B-lcwgs-2-T.clmp.r1r2_fastp	2274136.0	0.0	0.0	20818.0	0.0
Par-ARag_014-Ex1-8C-lcwgs-2-T.clmp.r1r2_fastp	3562208.0	0.0	0.0	32490.0	0.0
Par-ARag_017-Ex1-8E-lcwgs-2-T.clmp.r1r2_fastp	5728924.0	0.0	0.0	59004.0	0.0
Par-ARag_019-Ex1-8F-lcwgs-2-T.clmp.r1r2_fastp	6733364.0	0.0	0.0	60814.0	0.0
Par-ARag_020-Ex1-8G-lcwgs-2-T.clmp.r1r2_fastp	4069790.0	0.0	0.0	36230.0	0.0
Par-ARag_021-Ex1-8H-lcwgs-2-T.clmp.r1r2_fastp	5947828.0	0.0	0.0	53710.0	0.0
Par-ARag_022-Ex1-9A-lcwgs-2-T.clmp.r1r2_fastp	7185576.0	0.0	0.0	57148.0	0.0
Par-ARag_025-Ex1-9D-lcwgs-2-T.clmp.r1r2_fastp	4924352.0	0.0	0.0	47728.0	0.0
Par-ARag_027-Ex1-9F-lcwgs-2-T.clmp.r1r2_fastp	4197926.0	0.0	0.0	38948.0	0.0
Par-ARag_028-Ex1-9G-lcwgs-2-T.clmp.r1r2_fastp	5626218.0	0.0	0.0	54728.0	0.0
Par-ARag_029-Ex1-9H-lcwgs-2-T.clmp.r1r2_fastp	5124974.0	0.0	0.0	45460.0	0.0
Par-ARag_030-Ex1-10A-lcwgs-2-T.clmp.r1r2_fastp	2520404.0	0.0	0.0	21654.0	0.0
Par-CPas_003-Ex1-5C-lcwgs-1-T.clmp.r1r2_fastp	311744.0	0.0	0.0	2730.0	0.0
Par-CPas_004-Ex1-7D7E-lcwgs-1and2-T.clmp.r1r2_fastp	182336.0	0.0	0.0	1990.0	0.0
Par-CPas_008-Ex1-6E6F-lcwgs-1and2-T.clmp.r1r2_fastp	1120212.0	0.0	0.0	11068.0	0.0
Par-CPas_010-Ex1-5A-lcwgs-1-T.clmp.r1r2_fastp	8664886.0	0.0	0.0	72948.0	0.0
Par-CPas_013-Ex1-2F3G-lcwgs-1and2-T.clmp.r1r2_fastp	89538.0	0.0	0.0	1074.0	0.0
Par-CPas_015-Ex1-7H-lcwgs-1-T.clmp.r1r2_fastp	723500.0	0.0	0.0	7108.0	0.0
Par-CPas_016-Ex1-6F6G-lcwgs-1and2-T.clmp.r1r2_fastp	627096.0	0.0	0.0	6072.0	0.0
Par-CPas_018-Ex1-3H4H-lcwgs-1and2-T.clmp.r1r2_fastp	247912.0	0.0	0.0	2526.0	0.0
Par-CPas_020-Ex1-6A-lcwgs-1-T.clmp.r1r2_fastp	417138.0	0.0	0.0	4320.0	0.0
Par-CPas_023-Ex1-8H-lcwgs-1-T.clmp.r1r2_fastp	1222068.0	0.0	0.0	11790.0	0.0
Par-CPas_027-Ex1-2E-lcwgs-1-T.clmp.r1r2_fastp	112790.0	0.0	0.0	1302.0	0.0
Par-CPas_028-Ex1-3C-lcwgs-1-T.clmp.r1r2_fastp	4339368.0	0.0	0.0	25302.0	0.0
Par-CPas_033-Ex1-5F-lcwgs-1-T.clmp.r1r2_fastp	2145850.0	0.0	0.0	17008.0	0.0
Par-CPas_035-Ex1-2G3H-lcwgs-1and2-T.clmp.r1r2_fastp	1357210.0	0.0	0.0	11880.0	0.0
Par-CPas_037-Ex1-7C7D-lcwgs-1and2-T.clmp.r1r2_fastp	230796.0	0.0	0.0	2394.0	0.0
Par-CPas_038-Ex1-4D-lcwgs-1-T.clmp.r1r2_fastp	18638490.0	0.0	0.0	147930.0	0.0
