Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Och-ATum_027-Ex1-8F-lcwgs-2-1.clmp.fp2_r1_screen	8258.0	547.0	638.0	492.0	322.0	75.0	62.0	22.0	7.0	0.0	39647.0	856987.0
Och-ATum_027-Ex1-8F-lcwgs-2-1.clmp.fp2_r2_screen	8328.0	538.0	644.0	497.0	308.0	98.0	56.0	26.0	2.0	0.0	39392.0	857168.0
Och-ATum_028-Ex1-9F-lcwgs-2-1.clmp.fp2_r1_screen	1110.0	65.0	71.0	63.0	38.0	10.0	6.0	6.0	2.0	0.0	4983.0	99716.0
Och-ATum_028-Ex1-9F-lcwgs-2-1.clmp.fp2_r2_screen	1084.0	69.0	72.0	74.0	29.0	12.0	6.0	8.0	1.0	0.0	4978.0	99737.0
Och-ATum_029-Ex1-10F-lcwgs-2-1.clmp.fp2_r1_screen	306.0	66.0	23.0	20.0	11.0	5.0	4.0	2.0	0.0	0.0	1476.0	26807.0
Och-ATum_029-Ex1-10F-lcwgs-2-1.clmp.fp2_r2_screen	299.0	53.0	17.0	15.0	13.0	4.0	1.0	4.0	1.0	0.0	1498.0	26815.0
Och-ATum_030-Ex1-11F-lcwgs-2-1.clmp.fp2_r1_screen	330.0	23.0	28.0	19.0	19.0	5.0	2.0	2.0	0.0	0.0	2012.0	27715.0
Och-ATum_030-Ex1-11F-lcwgs-2-1.clmp.fp2_r2_screen	302.0	29.0	38.0	24.0	23.0	5.0	2.0	0.0	0.0	0.0	2035.0	27697.0
Och-ATum_031-Ex1-12F-lcwgs-2-1.clmp.fp2_r1_screen	13308.0	1525.0	935.0	838.0	529.0	135.0	85.0	57.0	0.0	0.0	58071.0	1356820.0
Och-ATum_031-Ex1-12F-lcwgs-2-1.clmp.fp2_r2_screen	13454.0	1505.0	990.0	829.0	528.0	114.0	90.0	53.0	1.0	0.0	57489.0	1357250.0
Och-ATum_032-Ex1-1G-lcwgs-2-1.clmp.fp2_r1_screen	612.0	323.0	59.0	35.0	40.0	8.0	11.0	1.0	0.0	0.0	2955.0	72105.0
Och-ATum_032-Ex1-1G-lcwgs-2-1.clmp.fp2_r2_screen	599.0	335.0	61.0	59.0	31.0	1.0	8.0	6.0	2.0	0.0	2927.0	72120.0
Och-ATum_033-Ex1-12D-lcwgs-1-1.clmp.fp2_r1_screen	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0	303.0
Och-ATum_033-Ex1-12D-lcwgs-1-1.clmp.fp2_r2_screen	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	303.0
Och-ATum_033-Ex1-2G-lcwgs-2-1.clmp.fp2_r1_screen	871.0	92.0	114.0	86.0	51.0	18.0	19.0	6.0	0.0	0.0	3994.0	98509.0
Och-ATum_033-Ex1-2G-lcwgs-2-1.clmp.fp2_r2_screen	876.0	78.0	77.0	94.0	55.0	14.0	18.0	7.0	2.0	0.0	4071.0	98468.0
Och-ATum_034-Ex1-3G-lcwgs-2-1.clmp.fp2_r1_screen	626.0	63.0	66.0	41.0	29.0	14.0	8.0	2.0	0.0	0.0	2872.0	67560.0
Och-ATum_034-Ex1-3G-lcwgs-2-1.clmp.fp2_r2_screen	633.0	64.0	82.0	47.0	27.0	6.0	8.0	7.0	0.0	0.0	2940.0	67467.0
Och-ATum_035-Ex1-4G-lcwgs-2-1.clmp.fp2_r1_screen	410.0	41.0	78.0	36.0	27.0	10.0	11.0	4.0	0.0	0.0	1775.0	53491.0
Och-ATum_035-Ex1-4G-lcwgs-2-1.clmp.fp2_r2_screen	424.0	47.0	77.0	32.0	34.0	8.0	12.0	4.0	0.0	0.0	1827.0	53418.0
Och-ATum_036-Ex1-5G-lcwgs-2-1.clmp.fp2_r1_screen	6728.0	967.0	1111.0	360.0	261.0	54.0	53.0	26.0	0.0	0.0	40963.0	573979.0
Och-ATum_036-Ex1-5G-lcwgs-2-1.clmp.fp2_r2_screen	6701.0	988.0	1088.0	375.0	229.0	53.0	41.0	26.0	2.0	0.0	40832.0	574167.0
Och-CCat_001-Ex1-1A-lcwgs-1-1.clmp.fp2_r1_screen	21303.0	820.0	2726.0	1890.0	1393.0	359.0	330.0	82.0	5.0	0.0	76275.0	2307271.0
Och-CCat_001-Ex1-1A-lcwgs-1-1.clmp.fp2_r2_screen	21469.0	852.0	2702.0	1889.0	1375.0	346.0	305.0	109.0	2.0	0.0	75893.0	2307512.0
Och-CCat_002-Ex1-1B-lcwgs-1-1.clmp.fp2_r1_screen	26118.0	1233.0	3375.0	2319.0	1776.0	445.0	371.0	117.0	9.0	0.0	92863.0	2613917.0
Och-CCat_002-Ex1-1B-lcwgs-1-1.clmp.fp2_r2_screen	26668.0	1187.0	3178.0	2279.0	1602.0	390.0	353.0	101.0	8.0	0.0	92860.0	2613917.0
Och-CCat_003-Ex1-1C-lcwgs-1-1.clmp.fp2_r1_screen	21830.0	868.0	2813.0	1988.0	1522.0	381.0	323.0	85.0	4.0	0.0	76523.0	2288622.0
Och-CCat_003-Ex1-1C-lcwgs-1-1.clmp.fp2_r2_screen	21904.0	844.0	2683.0	1865.0	1418.0	318.0	266.0	89.0	8.0	0.0	76463.0	2289101.0
Och-CCat_004-Ex1-1D-lcwgs-1-1.clmp.fp2_r1_screen	20083.0	722.0	2906.0	1759.0	1331.0	342.0	278.0	76.0	4.0	0.0	69022.0	1992712.0
Och-CCat_004-Ex1-1D-lcwgs-1-1.clmp.fp2_r2_screen	19986.0	756.0	2727.0	1638.0	1168.0	301.0	268.0	62.0	4.0	0.0	69195.0	1993130.0
Och-CCat_005-Ex1-1E-lcwgs-1-1.clmp.fp2_r1_screen	24601.0	901.0	3006.0	2104.0	1513.0	393.0	352.0	123.0	5.0	0.0	87443.0	2312693.0
Och-CCat_005-Ex1-1E-lcwgs-1-1.clmp.fp2_r2_screen	24944.0	863.0	2818.0	2038.0	1493.0	410.0	354.0	100.0	3.0	0.0	87418.0	2312693.0
Och-CCat_006-Ex1-1F-lcwgs-1-1.clmp.fp2_r1_screen	29793.0	1161.0	3685.0	2668.0	1990.0	464.0	452.0	149.0	5.0	0.0	106317.0	3105716.0
Och-CCat_006-Ex1-1F-lcwgs-1-1.clmp.fp2_r2_screen	29777.0	1160.0	3571.0	2654.0	1873.0	477.0	465.0	124.0	4.0	0.0	105928.0	3106367.0
Och-CCat_007-Ex1-1G-lcwgs-1-1.clmp.fp2_r1_screen	15222.0	510.0	1904.0	1373.0	1023.0	223.0	264.0	66.0	2.0	0.0	53372.0	1599313.0
Och-CCat_007-Ex1-1G-lcwgs-1-1.clmp.fp2_r2_screen	15533.0	525.0	1858.0	1347.0	952.0	222.0	246.0	70.0	2.0	0.0	53204.0	1599313.0
Och-CCat_008-Ex1-1H-lcwgs-1-1.clmp.fp2_r1_screen	14092.0	647.0	1808.0	1256.0	1013.0	233.0	210.0	58.0	6.0	0.0	50761.0	1399162.0
Och-CCat_008-Ex1-1H-lcwgs-1-1.clmp.fp2_r2_screen	14281.0	582.0	1718.0	1268.0	967.0	239.0	219.0	58.0	1.0	0.0	50604.0	1399309.0
Och-CCat_009-Ex1-2A-lcwgs-1-1.clmp.fp2_r1_screen	31732.0	1422.0	3883.0	2794.0	1985.0	511.0	461.0	153.0	4.0	0.0	113376.0	3120834.0
Och-CCat_009-Ex1-2A-lcwgs-1-1.clmp.fp2_r2_screen	31802.0	1421.0	3839.0	2693.0	1994.0	467.0	442.0	135.0	7.0	0.0	112865.0	3121490.0
Och-CCat_010-Ex1-2B-lcwgs-1-1.clmp.fp2_r1_screen	19320.0	1107.0	2983.0	1729.0	1260.0	297.0	319.0	84.0	2.0	0.0	68856.0	2050715.0
Och-CCat_010-Ex1-2B-lcwgs-1-1.clmp.fp2_r2_screen	19148.0	1114.0	2900.0	1642.0	1219.0	313.0	297.0	88.0	9.0	0.0	68583.0	2051359.0
Och-CCat_011-Ex1-2C-lcwgs-1-1.clmp.fp2_r1_screen	22153.0	1007.0	2885.0	1923.0	1482.0	372.0	346.0	86.0	2.0	0.0	75488.0	2424011.0
Och-CCat_011-Ex1-2C-lcwgs-1-1.clmp.fp2_r2_screen	22122.0	1026.0	2847.0	1851.0	1515.0	351.0	301.0	82.0	6.0	0.0	75643.0	2424011.0
Och-CCat_012-Ex1-2D-lcwgs-1-1.clmp.fp2_r1_screen	15520.0	772.0	1925.0	1325.0	929.0	267.0	221.0	61.0	1.0	0.0	55044.0	1508615.0
Och-CCat_012-Ex1-2D-lcwgs-1-1.clmp.fp2_r2_screen	15680.0	749.0	1820.0	1287.0	928.0	248.0	229.0	62.0	2.0	0.0	55060.0	1508615.0
Och-CCat_013-Ex1-2E-lcwgs-1-1.clmp.fp2_r1_screen	22701.0	878.0	2691.0	1878.0	1382.0	348.0	315.0	78.0	2.0	0.0	79003.0	2181618.0
Och-CCat_013-Ex1-2E-lcwgs-1-1.clmp.fp2_r2_screen	22475.0	818.0	2680.0	1879.0	1316.0	346.0	286.0	85.0	10.0	0.0	78694.0	2182305.0
Och-CCat_014-Ex1-2F-lcwgs-1-1.clmp.fp2_r1_screen	20451.0	823.0	2489.0	1755.0	1315.0	332.0	272.0	73.0	1.0	0.0	70802.0	1928750.0
Och-CCat_014-Ex1-2F-lcwgs-1-1.clmp.fp2_r2_screen	20524.0	842.0	2383.0	1622.0	1229.0	323.0	273.0	85.0	3.0	0.0	70826.0	1928953.0
Och-CCat_015-Ex1-2G-lcwgs-1-1.clmp.fp2_r1_screen	12237.0	797.0	1588.0	1076.0	857.0	203.0	206.0	47.0	6.0	0.0	43250.0	1294042.0
Och-CCat_015-Ex1-2G-lcwgs-1-1.clmp.fp2_r2_screen	12645.0	788.0	1573.0	1085.0	798.0	185.0	200.0	56.0	2.0	0.0	43206.0	1293771.0
Och-CCat_016-Ex1-2H-lcwgs-1-1.clmp.fp2_r1_screen	9322.0	419.0	1077.0	791.0	570.0	137.0	121.0	42.0	0.0	0.0	33321.0	900477.0
Och-CCat_016-Ex1-2H-lcwgs-1-1.clmp.fp2_r2_screen	9734.0	396.0	1031.0	793.0	544.0	134.0	138.0	34.0	2.0	0.0	33089.0	900382.0
Och-CCat_017-Ex1-3A-lcwgs-1-1.clmp.fp2_r1_screen	23227.0	977.0	2847.0	1871.0	1573.0	360.0	296.0	107.0	2.0	0.0	80001.0	2423158.0
Och-CCat_017-Ex1-3A-lcwgs-1-1.clmp.fp2_r2_screen	23045.0	1021.0	2707.0	1874.0	1508.0	344.0	335.0	96.0	8.0	0.0	79563.0	2423918.0
Och-CCat_018-Ex1-3B-lcwgs-1-1.clmp.fp2_r1_screen	12873.0	690.0	1523.0	1100.0	743.0	195.0	179.0	58.0	2.0	0.0	46068.0	1182745.0
Och-CCat_018-Ex1-3B-lcwgs-1-1.clmp.fp2_r2_screen	12974.0	677.0	1467.0	1057.0	697.0	187.0	158.0	65.0	6.0	0.0	46143.0	1182745.0
Och-CCat_019-Ex1-3C-lcwgs-1-1.clmp.fp2_r1_screen	24082.0	1500.0	3087.0	2149.0	1611.0	440.0	390.0	120.0	9.0	0.0	82769.0	2656086.0
Och-CCat_019-Ex1-3C-lcwgs-1-1.clmp.fp2_r2_screen	24520.0	1521.0	3077.0	2092.0	1627.0	361.0	370.0	112.0	3.0	0.0	83029.0	2655531.0
Och-CCat_020-Ex1-3D-lcwgs-1-1.clmp.fp2_r1_screen	11873.0	1292.0	1602.0	1091.0	788.0	207.0	177.0	51.0	1.0	0.0	40829.0	1371989.0
Och-CCat_020-Ex1-3D-lcwgs-1-1.clmp.fp2_r2_screen	11966.0	1301.0	1559.0	1080.0	770.0	202.0	231.0	46.0	2.0	0.0	41040.0	1371703.0
Och-CCat_021-Ex1-3E-lcwgs-1-1.clmp.fp2_r1_screen	16877.0	514.0	1927.0	1426.0	959.0	291.0	242.0	90.0	3.0	0.0	59357.0	1448008.0
Och-CCat_021-Ex1-3E-lcwgs-1-1.clmp.fp2_r2_screen	17044.0	585.0	1938.0	1372.0	948.0	293.0	238.0	59.0	3.0	0.0	59359.0	1447855.0
Och-CCat_022-Ex1-3F-lcwgs-1-1.clmp.fp2_r1_screen	12956.0	512.0	1622.0	1242.0	755.0	215.0	204.0	52.0	4.0	0.0	44594.0	1353677.0
Och-CCat_022-Ex1-3F-lcwgs-1-1.clmp.fp2_r2_screen	13137.0	530.0	1536.0	1161.0	808.0	199.0	181.0	44.0	2.0	0.0	44274.0	1353961.0
Och-CCat_023-Ex1-4E-lcwgs-1-1.clmp.fp2_r1_screen	44724.0	2980.0	4679.0	3252.0	2539.0	542.0	505.0	230.0	9.0	0.0	210418.0	3203445.0
Och-CCat_023-Ex1-4E-lcwgs-1-1.clmp.fp2_r2_screen	44447.0	3021.0	4439.0	3249.0	2413.0	500.0	457.0	230.0	5.0	0.0	208685.0	3205877.0
Och-CCat_024-Ex1-5G-lcwgs-1-1.clmp.fp2_r1_screen	36337.0	2182.0	4025.0	2856.0	2411.0	450.0	415.0	197.0	8.0	0.0	173723.0	2826759.0
Och-CCat_024-Ex1-5G-lcwgs-1-1.clmp.fp2_r2_screen	36226.0	2125.0	3881.0	2813.0	2300.0	433.0	359.0	221.0	10.0	0.0	172711.0	2828284.0
Och-CCat_025-Ex1-4A-lcwgs-1-1.clmp.fp2_r1_screen	50891.0	2732.0	6216.0	4302.0	3366.0	742.0	708.0	224.0	12.0	0.0	208444.0	4492751.0
Och-CCat_025-Ex1-4A-lcwgs-1-1.clmp.fp2_r2_screen	50820.0	2749.0	6013.0	4237.0	3291.0	712.0	631.0	217.0	13.0	0.0	206569.0	4495136.0
Och-CCat_028-Ex1-5C-lcwgs-1-1.clmp.fp2_r1_screen	36862.0	1910.0	4534.0	3240.0	2667.0	568.0	565.0	159.0	6.0	0.0	130178.0	3721874.0
Och-CCat_028-Ex1-5C-lcwgs-1-1.clmp.fp2_r2_screen	36898.0	1975.0	4526.0	3250.0	2401.0	515.0	558.0	170.0	6.0	0.0	129219.0	3723045.0
Och-CCat_029-Ex1-3H-lcwgs-1-1.clmp.fp2_r1_screen	24122.0	1619.0	2897.0	2072.0	1531.0	363.0	340.0	136.0	7.0	0.0	93780.0	2213845.0
Och-CCat_029-Ex1-3H-lcwgs-1-1.clmp.fp2_r2_screen	24433.0	1506.0	2788.0	2133.0	1428.0	355.0	341.0	123.0	2.0	0.0	93290.0	2214313.0
Och-CCat_031-Ex1-3G-lcwgs-1-1.clmp.fp2_r1_screen	27766.0	1752.0	3524.0	2474.0	1906.0	465.0	455.0	145.0	7.0	0.0	103225.0	2756404.0
Och-CCat_031-Ex1-3G-lcwgs-1-1.clmp.fp2_r2_screen	27788.0	1784.0	3393.0	2347.0	1818.0	474.0	409.0	134.0	6.0	0.0	102406.0	2757564.0
Och-CCat_035-Ex1-6A-lcwgs-1-1.clmp.fp2_r1_screen	70229.0	2943.0	5875.0	4474.0	3222.0	813.0	718.0	327.0	15.0	0.0	341123.0	4649907.0
Och-CCat_035-Ex1-6A-lcwgs-1-1.clmp.fp2_r2_screen	70558.0	2983.0	5758.0	4459.0	3154.0	706.0	710.0	320.0	9.0	0.0	338542.0	4652447.0
Och-CCat_036-Ex1-5D-lcwgs-1-1.clmp.fp2_r1_screen	27858.0	949.0	3024.0	2243.0	1569.0	408.0	322.0	103.0	8.0	0.0	109189.0	2254197.0
Och-CCat_036-Ex1-5D-lcwgs-1-1.clmp.fp2_r2_screen	28010.0	935.0	2984.0	2164.0	1528.0	390.0	320.0	110.0	5.0	0.0	109707.0	2253717.0
Och-CCat_037-Ex1-4B-lcwgs-1-1.clmp.fp2_r1_screen	28699.0	1528.0	3272.0	2427.0	1746.0	450.0	397.0	125.0	3.0	0.0	100851.0	2601113.0
Och-CCat_037-Ex1-4B-lcwgs-1-1.clmp.fp2_r2_screen	28886.0	1543.0	3242.0	2375.0	1635.0	409.0	358.0	116.0	9.0	0.0	100651.0	2601387.0
Och-CCat_038-Ex1-4C-lcwgs-1-1.clmp.fp2_r1_screen	24927.0	961.0	2851.0	2077.0	1466.0	360.0	355.0	127.0	7.0	0.0	93992.0	2188414.0
Och-CCat_038-Ex1-4C-lcwgs-1-1.clmp.fp2_r2_screen	25022.0	944.0	2720.0	2057.0	1377.0	375.0	294.0	105.0	3.0	0.0	93763.0	2188877.0
Och-CCat_047-Ex1-4H-lcwgs-1-1.clmp.fp2_r1_screen	25427.0	878.0	3019.0	2140.0	1694.0	395.0	351.0	125.0	3.0	0.0	104604.0	2183568.0
Och-CCat_047-Ex1-4H-lcwgs-1-1.clmp.fp2_r2_screen	25670.0	860.0	2936.0	2083.0	1547.0	379.0	351.0	102.0	10.0	0.0	104001.0	2184265.0
Och-CCat_051-Ex1-8B-lcwgs-1-1.clmp.fp2_r1_screen	43111.0	2500.0	4576.0	3204.0	2509.0	544.0	501.0	245.0	8.0	0.0	193127.0	3497044.0
Och-CCat_051-Ex1-8B-lcwgs-1-1.clmp.fp2_r2_screen	43166.0	2507.0	4369.0	3219.0	2417.0	548.0	511.0	144.0	6.0	0.0	191564.0	3498918.0
Och-CCat_059-Ex1-8C-lcwgs-1-1.clmp.fp2_r1_screen	32671.0	995.0	2843.0	2253.0	1547.0	350.0	381.0	108.0	4.0	0.0	143902.0	2015342.0
Och-CCat_059-Ex1-8C-lcwgs-1-1.clmp.fp2_r2_screen	32482.0	980.0	2785.0	2203.0	1439.0	364.0	315.0	116.0	6.0	0.0	143264.0	2016442.0
Och-CCat_063-Ex1-5E-lcwgs-1-1.clmp.fp2_r1_screen	46821.0	3041.0	6016.0	4083.0	3097.0	818.0	815.0	239.0	17.0	0.0	168698.0	5174801.0
Och-CCat_063-Ex1-5E-lcwgs-1-1.clmp.fp2_r2_screen	47226.0	3020.0	5857.0	4050.0	3067.0	751.0	805.0	212.0	13.0	0.0	168104.0	5175341.0
Och-CCat_065-Ex1-4F-lcwgs-1-1.clmp.fp2_r1_screen	30005.0	2396.0	3872.0	2657.0	2041.0	486.0	489.0	127.0	4.0	0.0	108371.0	3364691.0
Och-CCat_065-Ex1-4F-lcwgs-1-1.clmp.fp2_r2_screen	30324.0	2396.0	3740.0	2638.0	1954.0	495.0	452.0	162.0	4.0	0.0	107580.0	3365394.0
Och-CCat_066-Ex1-7A-lcwgs-1-1.clmp.fp2_r1_screen	31874.0	1329.0	3881.0	2731.0	2043.0	479.0	482.0	132.0	15.0	0.0	114446.0	3279528.0
Och-CCat_066-Ex1-7A-lcwgs-1-1.clmp.fp2_r2_screen	32497.0	1325.0	3788.0	2679.0	1999.0	498.0	463.0	132.0	12.0	0.0	113676.0	3279871.0
Och-CCat_068-Ex1-4G-lcwgs-1-1.clmp.fp2_r1_screen	7210.0	490.0	911.0	615.0	511.0	137.0	125.0	30.0	2.0	0.0	26013.0	816040.0
Och-CCat_068-Ex1-4G-lcwgs-1-1.clmp.fp2_r2_screen	7314.0	503.0	1006.0	672.0	495.0	138.0	116.0	40.0	3.0	0.0	25842.0	815955.0
Och-CCat_069-Ex1-5F-lcwgs-1-1.clmp.fp2_r1_screen	31570.0	1358.0	3744.0	2647.0	1882.0	499.0	488.0	127.0	11.0	0.0	112234.0	3078899.0
Och-CCat_069-Ex1-5F-lcwgs-1-1.clmp.fp2_r2_screen	31298.0	1370.0	3541.0	2646.0	1862.0	493.0	461.0	125.0	4.0	0.0	112436.0	3079223.0
Och-CCat_070-Ex1-7F-lcwgs-1-1.clmp.fp2_r1_screen	7066.0	287.0	781.0	595.0	399.0	108.0	90.0	41.0	2.0	0.0	25651.0	652979.0
Och-CCat_070-Ex1-7F-lcwgs-1-1.clmp.fp2_r2_screen	7073.0	295.0	780.0	569.0	388.0	91.0	92.0	33.0	0.0	0.0	25630.0	653048.0
Och-CCat_071-Ex1-8H-lcwgs-1-1.clmp.fp2_r1_screen	14445.0	484.0	1650.0	1248.0	834.0	254.0	203.0	77.0	4.0	0.0	51666.0	1313203.0
Och-CCat_071-Ex1-8H-lcwgs-1-1.clmp.fp2_r2_screen	14708.0	452.0	1542.0	1187.0	781.0	215.0	172.0	56.0	2.0	0.0	51473.0	1313480.0
Och-CCat_072-Ex1-7E-lcwgs-1-1.clmp.fp2_r1_screen	21550.0	679.0	2378.0	1800.0	1207.0	312.0	293.0	106.0	1.0	0.0	75616.0	1910433.0
Och-CCat_072-Ex1-7E-lcwgs-1-1.clmp.fp2_r2_screen	21570.0	702.0	2278.0	1723.0	1183.0	318.0	267.0	83.0	4.0	0.0	75814.0	1910433.0
Och-CCat_074-Ex1-6E-lcwgs-1-1.clmp.fp2_r1_screen	25708.0	837.0	3322.0	2256.0	1723.0	491.0	457.0	111.0	6.0	0.0	90913.0	2682737.0
Och-CCat_074-Ex1-6E-lcwgs-1-1.clmp.fp2_r2_screen	25847.0	852.0	3264.0	2286.0	1635.0	394.0	380.0	116.0	14.0	0.0	90193.0	2683580.0
Och-CCat_075-Ex1-5B-lcwgs-1-1.clmp.fp2_r1_screen	33421.0	2232.0	4368.0	3073.0	2297.0	590.0	556.0	187.0	7.0	0.0	117397.0	3809900.0
Och-CCat_075-Ex1-5B-lcwgs-1-1.clmp.fp2_r2_screen	33163.0	2235.0	4391.0	2897.0	2300.0	558.0	529.0	177.0	12.0	0.0	117071.0	3810695.0
Och-CCat_076-Ex1-5H-lcwgs-1-1.clmp.fp2_r1_screen	13633.0	483.0	1681.0	1154.0	861.0	219.0	220.0	50.0	3.0	0.0	48690.0	1228813.0
Och-CCat_076-Ex1-5H-lcwgs-1-1.clmp.fp2_r2_screen	13655.0	484.0	1600.0	1115.0	817.0	232.0	174.0	62.0	4.0	0.0	48462.0	1229202.0
Och-CCat_077-Ex1-5A-lcwgs-1-1.clmp.fp2_r1_screen	49121.0	3036.0	6415.0	4585.0	3409.0	864.0	832.0	232.0	9.0	0.0	174495.0	5584272.0
Och-CCat_077-Ex1-5A-lcwgs-1-1.clmp.fp2_r2_screen	49537.0	3027.0	6403.0	4406.0	3300.0	856.0	827.0	226.0	9.0	0.0	173241.0	5585438.0
Och-CCat_079-Ex1-8A-lcwgs-1-1.clmp.fp2_r1_screen	37088.0	1668.0	4223.0	2953.0	2284.0	491.0	447.0	175.0	6.0	0.0	131628.0	3452813.0
Och-CCat_079-Ex1-8A-lcwgs-1-1.clmp.fp2_r2_screen	37089.0	1652.0	4193.0	2830.0	2135.0	517.0	442.0	163.0	4.0	0.0	130484.0	3454267.0
Och-CCat_080-Ex1-7C-lcwgs-1-1.clmp.fp2_r1_screen	9684.0	363.0	1057.0	874.0	499.0	144.0	146.0	45.0	1.0	0.0	34371.0	865454.0
Och-CCat_080-Ex1-7C-lcwgs-1-1.clmp.fp2_r2_screen	9867.0	346.0	1068.0	832.0	547.0	128.0	127.0	51.0	5.0	0.0	34578.0	865089.0
Och-CCat_081-Ex1-8D-lcwgs-1-1.clmp.fp2_r1_screen	12534.0	468.0	1361.0	1026.0	736.0	182.0	134.0	70.0	1.0	0.0	44580.0	1100347.0
Och-CCat_081-Ex1-8D-lcwgs-1-1.clmp.fp2_r2_screen	12651.0	453.0	1336.0	1009.0	679.0	166.0	151.0	68.0	6.0	0.0	44341.0	1100579.0
Och-CCat_082-Ex1-6H-lcwgs-1-1.clmp.fp2_r1_screen	13428.0	389.0	1706.0	1145.0	776.0	251.0	174.0	53.0	3.0	0.0	47300.0	1279610.0
Och-CCat_082-Ex1-6H-lcwgs-1-1.clmp.fp2_r2_screen	13450.0	404.0	1541.0	1133.0	747.0	190.0	185.0	46.0	2.0	0.0	46989.0	1280148.0
Och-CCat_083-Ex1-6F-lcwgs-1-1.clmp.fp2_r1_screen	29725.0	1053.0	3792.0	2657.0	2047.0	451.0	498.0	145.0	11.0	0.0	108790.0	3024619.0
Och-CCat_083-Ex1-6F-lcwgs-1-1.clmp.fp2_r2_screen	30026.0	1027.0	3709.0	2596.0	2003.0	448.0	398.0	152.0	11.0	0.0	107846.0	3025572.0
Och-CCat_084-Ex1-7D-lcwgs-1-1.clmp.fp2_r1_screen	21979.0	741.0	2582.0	1889.0	1297.0	371.0	300.0	75.0	5.0	0.0	75922.0	1998057.0
Och-CCat_084-Ex1-7D-lcwgs-1-1.clmp.fp2_r2_screen	21944.0	773.0	2532.0	1801.0	1251.0	334.0	312.0	77.0	4.0	0.0	76133.0	1998057.0
Och-CCat_085-Ex1-6G-lcwgs-1-1.clmp.fp2_r1_screen	18774.0	726.0	2517.0	1607.0	1248.0	327.0	320.0	96.0	6.0	0.0	65963.0	2073509.0
Och-CCat_085-Ex1-6G-lcwgs-1-1.clmp.fp2_r2_screen	19001.0	746.0	2389.0	1641.0	1276.0	356.0	316.0	89.0	3.0	0.0	65767.0	2073509.0
Och-CCat_086-Ex1-8E-lcwgs-1-1.clmp.fp2_r1_screen	17574.0	591.0	1843.0	1416.0	977.0	264.0	207.0	65.0	4.0	0.0	63088.0	1534096.0
Och-CCat_086-Ex1-8E-lcwgs-1-1.clmp.fp2_r2_screen	17475.0	594.0	1798.0	1401.0	1004.0	258.0	212.0	72.0	3.0	0.0	62726.0	1534582.0
Och-CCat_087-Ex1-6C-lcwgs-1-1.clmp.fp2_r1_screen	14814.0	464.0	1761.0	1271.0	883.0	211.0	215.0	60.0	3.0	0.0	51483.0	1430194.0
Och-CCat_087-Ex1-6C-lcwgs-1-1.clmp.fp2_r2_screen	14864.0	464.0	1684.0	1238.0	845.0	224.0	194.0	63.0	1.0	0.0	51438.0	1430344.0
Och-CCat_088-Ex1-7H-lcwgs-1-1.clmp.fp2_r1_screen	13090.0	414.0	1441.0	1058.0	769.0	206.0	183.0	44.0	4.0	0.0	47037.0	1064852.0
Och-CCat_088-Ex1-7H-lcwgs-1-1.clmp.fp2_r2_screen	13197.0	430.0	1369.0	987.0	776.0	178.0	166.0	60.0	2.0	0.0	47081.0	1064852.0
Och-CCat_090-Ex1-8G-lcwgs-1-1.clmp.fp2_r1_screen	19150.0	659.0	2285.0	1644.0	1267.0	331.0	283.0	73.0	4.0	0.0	67905.0	1840291.0
Och-CCat_090-Ex1-8G-lcwgs-1-1.clmp.fp2_r2_screen	19167.0	701.0	2225.0	1553.0	1131.0	286.0	295.0	73.0	2.0	0.0	67974.0	1840485.0
Och-CCat_091-Ex1-7G-lcwgs-1-1.clmp.fp2_r1_screen	11799.0	475.0	1321.0	1011.0	662.0	184.0	162.0	42.0	1.0	0.0	40539.0	1121913.0
Och-CCat_091-Ex1-7G-lcwgs-1-1.clmp.fp2_r2_screen	11908.0	456.0	1334.0	943.0	686.0	162.0	147.0	58.0	1.0	0.0	40619.0	1121795.0
Och-CCat_092-Ex1-8F-lcwgs-1-1.clmp.fp2_r1_screen	22757.0	769.0	2474.0	1806.0	1422.0	350.0	312.0	99.0	5.0	0.0	84544.0	2118167.0
Och-CCat_092-Ex1-8F-lcwgs-1-1.clmp.fp2_r2_screen	22756.0	749.0	2507.0	1855.0	1352.0	347.0	314.0	96.0	3.0	0.0	83889.0	2118837.0
Och-CCat_094-Ex1-4D-lcwgs-1-1.clmp.fp2_r1_screen	31649.0	1037.0	3158.0	2320.0	1655.0	383.0	311.0	103.0	5.0	0.0	122381.0	2107209.0
Och-CCat_094-Ex1-4D-lcwgs-1-1.clmp.fp2_r2_screen	31450.0	989.0	2999.0	2257.0	1620.0	402.0	315.0	118.0	5.0	0.0	121939.0	2108117.0
Och-CCat_095-Ex1-7B-lcwgs-1-1.clmp.fp2_r1_screen	29724.0	1459.0	12849.0	2285.0	1616.0	318.0	311.0	109.0	7.0	0.0	121623.0	2266040.0
Och-CCat_095-Ex1-7B-lcwgs-1-1.clmp.fp2_r2_screen	29932.0	1490.0	12714.0	2255.0	1579.0	392.0	285.0	129.0	9.0	0.0	121516.0	2266040.0
