Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	774471.0	0.0	33-150	41.0	97.34291436150333	143.38806488557995	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL11_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	774471.0	0.0	33-150	41.0	96.8878752497744	143.47161740078067	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3424944.0	0.0	33-150	40.0	96.87847223818875	142.65416544036924	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL12_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3424944.0	0.0	33-150	40.0	96.12550031609736	142.7527883667587	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7282739.0	0.0	33-150	41.0	97.01631044803636	145.7345726655864	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL13_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7282739.0	0.0	33-150	41.0	96.5135849742385	145.76426245674875	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4176954.0	0.0	33-150	41.0	97.07520028201586	143.6801154621286	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL14_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	4176954.0	0.0	33-150	41.0	96.49282593117917	143.75694728742525	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2711592.0	0.0	33-150	41.0	97.04017619851857	141.32107706469114	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL15_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2711592.0	0.0	33-150	41.0	96.37973553783745	141.43025794441053	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5673568.0	0.0	33-150	41.0	97.20085109142977	145.4015275748876	pass	pass	fail	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL16_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	5673568.0	0.0	33-150	41.0	96.70837729426162	145.4578894621515	pass	pass	pass	pass	pass	pass	pass	warn	pass	pass	pass
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7420579.0	0.0	33-150	41.0	96.90915019118134	145.89192325827943	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL17_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7420579.0	0.0	33-150	41.0	96.2804164334296	145.92578247600355	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2141823.0	0.0	33-150	41.0	96.33912120453249	146.2938870298806	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL18_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2141823.0	0.0	33-150	41.0	95.42712261837785	146.36550265824954	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1	GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	67756824.0	0.0	33-150	41.0	93.35388809111753	147.3806527738077	pass	pass	fail	pass	warn	pass	pass	warn	pass	pass	pass
GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2	GotPopAL19_CKDL230018273-1A_H5YMHDSX7_L2_clmp.fp2_repr.R2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	67756824.0	0.0	33-150	41.0	91.52593735264092	147.37112532015962	pass	pass	pass	pass	warn	pass	pass	warn	pass	pass	pass
