pos	5pC>T
1	0.0274151436031332
2	0.0307692307692308
3	0.0171096853040024
4	0.0163990433891356
5	0.0136030694105337
6	0.0145613396432472
7	0.0189340813464236
8	0.0174398325776073
9	0.0127284595300261
10	0.0196793002915452
11	0.0131708923279552
12	0.0167471819645733
13	0.0134020618556701
14	0.0170340681362725
15	0.0139931740614334
16	0.0167247386759582
17	0.0130281690140845
18	0.013215859030837
19	0.0134808157621846
20	0.0168861870989531
21	0.0142954390742001
22	0.0169257340241796
23	0.0116838487972509
24	0.0142956764295676
25	0.0184237461617195
