pos	3pG>A
1	0.0275203594495928
2	0.0283386468296139
3	0.0192307692307692
4	0.014482990906029
5	0.015034965034965
6	0.0142755174875089
7	0.0193389592123769
8	0.0186030186030186
9	0.0144392209536602
10	0.0188477951635846
11	0.014745308310992
12	0.0159106296547055
13	0.0150402238544946
14	0.0177376171352075
15	0.0150034891835311
16	0.0156033287101248
17	0.0159066808059385
18	0.0127806563039724
19	0.0174581005586592
20	0.0152284263959391
21	0.0145479736750953
22	0.0103662750518314
23	0.0139664804469274
24	0.0149200710479574
25	0.0145328719723183
