Sample	Unique Reads	Duplicate Reads
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.r1	94375.0	1373.0
Adu-AGui_001-Ex1-1A-lcwgs-1-1.clmp.r2	94752.0	996.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.r1	247767.0	4181.0
Adu-AGui_002-Ex1-2A-lcwgs-1-1.clmp.r2	248920.0	3028.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.r1	373795.0	20081.0
Adu-AGui_003-Ex1-3A-lcwgs-1-1.clmp.r2	379438.0	14438.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.r1	728163.0	2736.0
Adu-AGui_004-Ex1-4A-lcwgs-1-1.clmp.r2	728552.0	2347.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.r1	453593.0	18966.0
Adu-AGui_005-Ex1-5A-lcwgs-1-1.clmp.r2	458436.0	14123.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.clmp.r1	346039.0	1623.0
Adu-AGui_006-Ex1-6A-lcwgs-1-1.clmp.r2	346383.0	1279.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.clmp.r1	2540792.0	84039.0
Adu-AGui_007-Ex1-7A-lcwgs-1-1.clmp.r2	2555296.0	69535.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.clmp.r1	918046.0	56276.0
Adu-AGui_008-Ex1-8A-lcwgs-1-1.clmp.r2	931158.0	43164.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.clmp.r1	533988.0	3373.0
Adu-AGui_009-Ex1-9A-lcwgs-1-1.clmp.r2	534549.0	2812.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.clmp.r1	459988.0	9169.0
Adu-AGui_010-Ex1-10A-lcwgs-1-1.clmp.r2	462334.0	6823.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.clmp.r1	1776224.0	18482.0
Adu-AGui_011-Ex1-11A-lcwgs-1-1.clmp.r2	1779728.0	14978.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.clmp.r1	73084.0	757.0
Adu-AGui_012-Ex1-12A-lcwgs-1-1.clmp.r2	73348.0	493.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.clmp.r1	1007858.0	29006.0
Adu-AGui_013-Ex1-1B-lcwgs-1-1.clmp.r2	1013198.0	23666.0
