Sequence_Name	Extraction_ID
SgA0106012E	Sgr-AMvi_060-Ex112E-lwgs-2-1
SgA0106101F	Sgr-AMvi_061-Ex11F-lwgs-2-1
SgA0106202F	Sgr-AMvi_062-Ex12F-lwgs-2-1
SgA0106303F	Sgr-AMvi_063-Ex13F-lwgs-2-1
SgA0106404F	Sgr-AMvi_064-Ex14F-lwgs-2-1
SgA0106505F	Sgr-AMvi_065-Ex15F-lwgs-2-1
SgA0106606F	Sgr-AMvi_066-Ex16F-lwgs-2-1
SgA0106707F	Sgr-AMvi_067-Ex17F-lwgs-2-1
SgA0106808F	Sgr-AMvi_068-Ex18F-lwgs-2-1
SgA0106909F	Sgr-AMvi_069-Ex19F-lwgs-2-1
SgA0107010F	Sgr-AMvi_070-Ex110F-lwgs-2-1
SgA0107111F	Sgr-AMvi_071-Ex111F-lwgs-2-1
SgA0107212F	Sgr-AMvi_072-Ex112F-lwgs-2-1
SgA0107301G	Sgr-AMvi_073-Ex11G-lwgs-2-1
SgA0107402G	Sgr-AMvi_074-Ex12G-lwgs-2-1
SgA0107503G	Sgr-AMvi_075-Ex13G-lwgs-2-1
SgA0107604G	Sgr-AMvi_076-Ex14G-lwgs-2-1
SgA0107705G	Sgr-AMvi_077-Ex15G-lwgs-2-1
SgA0107806G	Sgr-AMvi_078-Ex16G-lwgs-2-1
SgA0107907G	Sgr-AMvi_079-Ex17G-lwgs-2-1
SgA0108008G	Sgr-AMvi_080-Ex18G-lwgs-2-1
SgA0108109G	Sgr-AMvi_081-Ex19G-lwgs-2-1
SgA0108210G	Sgr-AMvi_082-Ex110G-lwgs-2-1
SgA0108311G	Sgr-AMvi_083-Ex111G-lwgs-2-1
SgA0108412G	Sgr-AMvi_084-Ex112G-lwgs-2-1
SgA0108501H	Sgr-AMvi_085-Ex11H-lwgs-2-1
SgA0108602H	Sgr-AMvi_086-Ex12H-lwgs-2-1
SgA0108703H	Sgr-AMvi_087-Ex13H-lwgs-2-1
SgA0108804H	Sgr-AMvi_088-Ex14H-lwgs-2-1
SgA0108905H	Sgr-AMvi_089-Ex15H-lwgs-2-1
SgA0109006H	Sgr-AMvi_090-Ex16H-lwgs-2-1
SgA0109107H	Sgr-AMvi_091-Ex17H-lwgs-2-1
SgA0109208H	Sgr-AMvi_092-Ex18H-lwgs-2-1
SgA0109309H	Sgr-AMvi_093-Ex19H-lwgs-2-1
SgA0109410H	Sgr-AMvi_094-Ex110H-lwgs-2-1
SgA0109511H	Sgr-AMvi_095-Ex111H-lwgs-2-1
SgA0109612H	Sgr-AMvi_096-Ex112H-lwgs-2-1
SgA0200101A1	Sgr-APal_001-Ex11A-lwgs-1-1
SgA0200101A2	Sgr-AJol_001-Ex11A-lwgs-1-1
SgA0200201B	Sgr-APal_002-Ex11B-lwgs-2-1
SgA0200301C	Sgr-APal_003-Ex11C-lwgs-1-1
SgA0200401D	Sgr-APal_004-Ex11D-lwgs-1-1
SgA0200501E	Sgr-APal_005-Ex11E-lwgs-1-1
SgA0200601F	Sgr-APal_006-Ex11F-lwgs-1-1
SgA0200701G	Sgr-APal_007-Ex11G-lwgs-1-1
SgA0200801H	Sgr-APal_008-Ex11H-lwgs-1-1
SgA0200902A	Sgr-APal_009-Ex12A-lwgs-1-1
SgA0201002B	Sgr-APal_010-Ex12B-lwgs-1-1
SgA0201102C	Sgr-APal_011-Ex12C-lwgs-2-1
SgA0201111A	Sgr-AJol_011-Ex111A-lwgs-1-1
SgA0201202D	Sgr-APal_012-Ex12D-lwgs-1-1
SgA0201212A	Sgr-AJol_012-Ex112A-lwgs-1-1
SgA0201301B	Sgr-AJol_013-Ex11B-lwgs-1-1
SgA0201302E	Sgr-APal_013-Ex12E-lwgs-1-1
SgA0201402B	Sgr-AJol_014-Ex12B-lwgs-1-1
SgA0201402F	Sgr-APal_014-Ex12F-lwgs-1-1
SgA0201502G	Sgr-APal_015-Ex12G-lwgs-2-1
SgA0201503B	Sgr-AJol_015-Ex13B-lwgs-1-1
SgA0201602H	Sgr-APal_016-Ex12H-lwgs-1-1
SgA0201604B	Sgr-AJol_016-Ex14B-lwgs-1-1
SgA0201703A	Sgr-APal_017-Ex13A-lwgs-1-1
SgA0201705B	Sgr-AJol_017-Ex15B-lwgs-1-1
SgA0201803B	Sgr-APal_018-Ex13B-lwgs-1-1
SgA0201806B	Sgr-AJol_018-Ex16B-lwgs-1-1
SgA0201903C	Sgr-APal_019-Ex13C-lwgs-2-1
SgA0202003D	Sgr-APal_020-Ex13D-lwgs-1-1
SgA0202103E	Sgr-APal_021-Ex13E-lwgs-2-1
SgA0202109B	Sgr-AJol_021-Ex19B-lwgs-1-1
SgA0202203F	Sgr-APal_022-Ex13F-lwgs-1-1
SgA0202210B	Sgr-AJol_022-Ex110B-lwgs-1-1
SgA0202303G	Sgr-APal_023-Ex13G-lwgs-1-1
SgA0202311B	Sgr-AJol_023-Ex111B-lwgs-1-1
SgA0202403H	Sgr-APal_024-Ex13H-lwgs-1-1
SgA0202412B	Sgr-AJol_024-Ex112B-lwgs-1-1
SgA0202501C	Sgr-AJol_025-Ex11C-lwgs-1-1
SgA0202504A	Sgr-APal_025-Ex14A-lwgs-2-1
SgA0202602C	Sgr-AJol_026-Ex12C-lwgs-1-1
SgA0202604B	Sgr-APal_026-Ex14B-lwgs-2-1
SgA0202703C	Sgr-AJol_027-Ex13C-lwgs-1-1
SgA0202704C	Sgr-APal_027-Ex14C-lwgs-2-1
SgA0202804C	Sgr-AJol_028-Ex14C-lwgs-1-1
SgA0202804D	Sgr-APal_028-Ex14D-lwgs-1-1
SgA0202904E	Sgr-APal_029-Ex14E-lwgs-2-1
SgA0202905C	Sgr-AJol_029-Ex15C-lwgs-1-1
SgA0203004F	Sgr-APal_030-Ex14F-lwgs-1-1
SgA0203006C	Sgr-AJol_030-Ex16C-lwgs-1-1
SgA0203104G	Sgr-APal_031-Ex14G-lwgs-2-1
SgA0203107C	Sgr-AJol_031-Ex17C-lwgs-1-1
SgA0203204H	Sgr-APal_032-Ex14H-lwgs-2-1
SgA0203208C	Sgr-AJol_032-Ex18C-lwgs-1-1
SgA0203305A	Sgr-APal_033-Ex15A-lwgs-1-1
SgA0203405B	Sgr-APal_034-Ex15B-lwgs-1-1
SgA0203410C	Sgr-AJol_034-Ex110C-lwgs-1-1
SgA0203505C	Sgr-APal_035-Ex15C-lwgs-1-1
SgA0203511C	Sgr-AJol_035-Ex111C-lwgs-1-1
SgA0203605D	Sgr-APal_036-Ex15D-lwgs-1-1
SgA0203701D	Sgr-AJol_037-Ex11D-lwgs-1-1
SgA0203705E	Sgr-APal_037-Ex15E-lwgs-1-1
SgA0203802D	Sgr-AJol_038-Ex12D-lwgs-1-1
SgA0203805F	Sgr-APal_038-Ex15F-lwgs-1-1
SgA0203903D	Sgr-AJol_039-Ex13D-lwgs-1-1
SgA0203905G	Sgr-APal_039-Ex15G-lwgs-1-1
SgA0204005H	Sgr-APal_040-Ex15H-lwgs-1-1
SgA0204105D	Sgr-AJol_041-Ex15D-lwgs-1-1
SgA0204106A	Sgr-APal_041-Ex16A-lwgs-1-1
SgA0204206B	Sgr-APal_042-Ex16B-lwgs-1-1
SgA0204206D	Sgr-AJol_042-Ex16D-lwgs-1-1
SgA0204306C	Sgr-APal_043-Ex16C-lwgs-1-1
SgA0204307D	Sgr-AJol_043-Ex17D-lwgs-1-1
SgA0204406D	Sgr-APal_044-Ex16D-lwgs-1-1
SgA0204408D	Sgr-AJol_044-Ex18D-lwgs-1-1
SgA0204506E	Sgr-APal_045-Ex16E-lwgs-1-1
SgA0204509D	Sgr-AJol_045-Ex19D-lwgs-1-1
SgA0204606F	Sgr-APal_046-Ex16F-lwgs-1-1
SgA0204610D	Sgr-AJol_046-Ex110D-lwgs-1-1
SgA0204706G	Sgr-APal_047-Ex16G-lwgs-1-1
SgA0204711D	Sgr-AJol_047-Ex111D-lwgs-1-1
SgA0204812D	Sgr-AJol_048-Ex112D-lwgs-1-1
SgA0204901E	Sgr-AJol_049-Ex11E-lwgs-1-1
SgA0205002E	Sgr-AJol_050-Ex12E-lwgs-1-1
SgA0205103E	Sgr-AJol_051-Ex13E-lwgs-1-1
SgA0205204E	Sgr-AJol_052-Ex14E-lwgs-1-1
SgA0205305E	Sgr-AJol_053-Ex15E-lwgs-1-1
SgA0205406E	Sgr-AJol_054-Ex16E-lwgs-1-1
SgA0205507E	Sgr-AJol_055-Ex17E-lwgs-1-1
SgA0205608E	Sgr-AJol_056-Ex18E-lwgs-1-1
SgA0205709E	Sgr-AJol_057-Ex19E-lwgs-1-1
SgA0205810E	Sgr-AJol_058-Ex110E-lwgs-1-1
SgA0205911E	Sgr-AJol_059-Ex111E-lwgs-1-1
SgA0206012E	Sgr-AJol_060-Ex112E-lwgs-1-1
SgA0206101F	Sgr-AJol_061-Ex11F-lwgs-1-1
SgA0206202F	Sgr-AJol_062-Ex12F-lwgs-1-1
SgA0206303F	Sgr-AJol_063-Ex13F-lwgs-1-1
SgA0206404F	Sgr-AJol_064-Ex14F-lwgs-1-1
SgA0206606F	Sgr-AJol_066-Ex16F-lwgs-1-1
SgA0206707F	Sgr-AJol_067-Ex17F-lwgs-1-1
SgA0206808F	Sgr-AJol_068-Ex18F-lwgs-1-1
SgA0206909F	Sgr-AJol_069-Ex19F-lwgs-1-1
SgA0207111F	Sgr-AJol_071-Ex111F-lwgs-1-1
SgA0207212F	Sgr-AJol_072-Ex112F-lwgs-1-1
SgA0207301G	Sgr-AJol_073-Ex11G-lwgs-1-1
SgA0207402G	Sgr-AJol_074-Ex12G-lwgs-1-1
SgA0207503G	Sgr-AJol_075-Ex13G-lwgs-1-1
SgA0207604G	Sgr-AJol_076-Ex14G-lwgs-1-1
SgA0207705G	Sgr-AJol_077-Ex15G-lwgs-1-1
SgA0207806G	Sgr-AJol_078-Ex16G-lwgs-1-1
SgA0207907G	Sgr-AJol_079-Ex17G-lwgs-1-1
SgA0208008G	Sgr-AJol_080-Ex18G-lwgs-1-1
SgA0208109G	Sgr-AJol_081-Ex19G-lwgs-1-1
SgA0208210G	Sgr-AJol_082-Ex110G-lwgs-1-1
SgA0208311G	Sgr-AJol_083-Ex111G-lwgs-1-1
SgA0208412G	Sgr-AJol_084-Ex112G-lwgs-1-1
SgA0208501H	Sgr-AJol_085-Ex11H-lwgs-1-1
SgA0208602H	Sgr-AJol_086-Ex12H-lwgs-1-1
SgA0208804H	Sgr-AJol_088-Ex14H-lwgs-1-1
SgA0208905H	Sgr-AJol_089-Ex15H-lwgs-1-1
SgA0209006H	Sgr-AJol_090-Ex16H-lwgs-1-1
SgA0209107H	Sgr-AJol_091-Ex17H-lwgs-1-1
SgA0209208H	Sgr-AJol_092-Ex18H-lwgs-1-1
SgA0209410H	Sgr-AJol_094-Ex110H-lwgs-1-1
SgA0209511H	Sgr-AJol_095-Ex111H-lwgs-1-1
SgA0209612H	Sgr-AJol_096-Ex112H-lwgs-1-1
SgC0100104H	Sgr-CMvi_001-Ex14H-lwgs-2-1
SgC0100308C	Sgr-CMvi_003-Ex18C-lwgs-2-1
SgC0100405H	Sgr-CMvi_004-Ex15H-lwgs-2-1
SgC0100503A	Sgr-CMvi_005-Ex13A-lwgs-1-1
SgC0100708F	Sgr-CMvi_007-Ex18F-lwgs-2-1
SgC0100808H	Sgr-CMvi_008-Ex18H-lwgs-1-1
SgC0100907F	Sgr-CMvi_009-Ex17F-lwgs-2-1
SgC0101006C	Sgr-CMvi_010-Ex16C-lwgs-2-1
SgC0101201A	Sgr-CMvi_012-Ex11A-lwgs-1-1
SgC0101306E	Sgr-CMvi_013-Ex16E-lwgs-2-1
SgC0101507B	Sgr-CMvi_015-Ex17B-lwgs-2-1
SgC0101607H	Sgr-CMvi_016-Ex17H-lwgs-2-1
SgC0101703C	Sgr-CMvi_017-Ex13C-lwgs-1-1
SgC0101802B	Sgr-CMvi_018-Ex12B-lwgs-1-1
SgC0101903E	Sgr-CMvi_019-Ex13E-lwgs-2-1
SgC0102002C	Sgr-CMvi_020-Ex12C-lwgs-2-1
SgC0102301B	Sgr-CMvi_023-Ex11B-lwgs-2-1
SgC0102401H	Sgr-CMvi_024-Ex11H-lwgs-2-1
SgC0102508G	Sgr-CMvi_025-Ex18G-lwgs-2-1
SgC0102706H	Sgr-CMvi_027-Ex16H-lwgs-2-1
SgC0102802A	Sgr-CMvi_028-Ex12A-lwgs-1-1
SgC0103006B	Sgr-CMvi_030-Ex16B-lwgs-2-1
SgC0103204A	Sgr-CMvi_032-Ex14A-lwgs-2-1
SgC0103302F	Sgr-CMvi_033-Ex12F-lwgs-2-1
SgC0103405B	Sgr-CMvi_034-Ex15B-lwgs-1-1
SgC0103604C	Sgr-CMvi_036-Ex14C-lwgs-1-1
SgC0103808A	Sgr-CMvi_038-Ex18A-lwgs-2-1
SgC0103901D	Sgr-CMvi_039-Ex11D-lwgs-2-1
SgC0104202G	Sgr-CMvi_042-Ex12G-lwgs-2-1
SgC0104302H	Sgr-CMvi_043-Ex12H-lwgs-1-1
SgC0104403H	Sgr-CMvi_044-Ex13H-lwgs-1-1
SgC0104601C	Sgr-CMvi_046-Ex11C-lwgs-2-1
SgC0104704B	Sgr-CMvi_047-Ex14B-lwgs-2-1
SgC0104905F	Sgr-CMvi_049-Ex15F-lwgs-2-1
SgC0105106A	Sgr-CMvi_051-Ex16A-lwgs-2-1
SgC0105203B	Sgr-CMvi_052-Ex13B-lwgs-1-1
SgC0105304F	Sgr-CMvi_053-Ex14F-lwgs-1-1
SgC0105401F	Sgr-CMvi_054-Ex11F-lwgs-2-1
SgC0105501G	Sgr-CMvi_055-Ex11G-lwgs-2-1
SgC0105605A	Sgr-CMvi_056-Ex15A-lwgs-1-1
SgC0105708D	Sgr-CMvi_057-Ex18D-lwgs-2-1
SgC0105801E	Sgr-CMvi_058-Ex11E-lwgs-1-1
SgC0106003G	Sgr-CMvi_060-Ex13G-lwgs-2-1
SgC0106106D	Sgr-CMvi_061-Ex16D-lwgs-2-1
SgC0106308B	Sgr-CMvi_063-Ex18B-lwgs-2-1
SgC0106407A	Sgr-CMvi_064-Ex17A-lwgs-2-1
SgC0106506F	Sgr-CMvi_065-Ex16F-lwgs-2-1
SgC0106607D	Sgr-CMvi_066-Ex17D-lwgs-2-1
SgC0106707E	Sgr-CMvi_067-Ex17E-lwgs-2-1
SgC0107003D	Sgr-CMvi_070-Ex13D-lwgs-2-1
SgC0107105C	Sgr-CMvi_071-Ex15C-lwgs-2-1
SgC0107208E	Sgr-CMvi_072-Ex18E-lwgs-2-1
SgC0107405G	Sgr-CMvi_074-Ex15G-lwgs-2-1
SgC0107607G	Sgr-CMvi_076-Ex17G-lwgs-2-1
SgC0107704E	Sgr-CMvi_077-Ex14E-lwgs-1-1
SgC0108302E	Sgr-CMvi_083-Ex12E-lwgs-2-1
SgC0108404G	Sgr-CMvi_084-Ex14G-lwgs-2-1
SgC0108505E	Sgr-CMvi_085-Ex15E-lwgs-2-1
SgC0108605D	Sgr-CMvi_086-Ex15D-lwgs-2-1
SgC0108706G	Sgr-CMvi_087-Ex16G-lwgs-2-1
SgC0108802D	Sgr-CMvi_088-Ex12D-lwgs-2-1
SgC0108907C	Sgr-CMvi_089-Ex17C-lwgs-2-1
SgC0109203F	Sgr-CMvi_092-Ex13F-lwgs-2-1
SgC0200105D	Sgr-CJol_001-Ex15D-lwgs-1-1
SgC0200205H	Sgr-CJol_002-Ex15H-lwgs-1-1
SgC0200307D	Sgr-CJol_003-Ex17D-lwgs-1-1
SgC0200403H	Sgr-CJol_004-Ex13H-lwgs-1-1
SgC0200604H	Sgr-CJol_006-Ex14H-lwgs-1-1
SgC0200706C	Sgr-CJol_007-Ex16C-lwgs-1-1
SgC0200807A	Sgr-CJol_008-Ex17A-lwgs-1-1
SgC0200903G	Sgr-CJol_009-Ex13G-lwgs-1-1
SgC0201002B	Sgr-CJol_010-Ex12B-lwgs-1-1
SgC0201208G	Sgr-CJol_012-Ex18G-lwgs-1-1
SgC0201705B	Sgr-CJol_017-Ex15B-lwgs-1-1
SgC0202004F	Sgr-CJol_020-Ex14F-lwgs-1-1
SgC0202102H	Sgr-CJol_021-Ex12H-lwgs-1-1
SgC0202304A	Sgr-CJol_023-Ex14A-lwgs-1-1
SgC0202402D	Sgr-CJol_024-Ex12D-lwgs-1-1
SgC0202504C	Sgr-CJol_025-Ex14C-lwgs-1-1
SgC0202801G	Sgr-CJol_028-Ex11G-lwgs-1-1
SgC0203208B	Sgr-CJol_032-Ex18B-lwgs-1-1
SgC0203402C	Sgr-CJol_034-Ex12C-lwgs-1-1
SgC0203504D	Sgr-CJol_035-Ex14D-lwgs-1-1
SgC0203602F	Sgr-CJol_036-Ex12F-lwgs-1-1
SgC0203703F	Sgr-CJol_037-Ex13F-lwgs-1-1
SgC0204104B	Sgr-CJol_041-Ex14B-lwgs-1-1
SgC0204205C	Sgr-CJol_042-Ex15C-lwgs-1-1
SgC0204806E	Sgr-CJol_048-Ex16E-lwgs-1-1
SgC0204904E	Sgr-CJol_049-Ex14E-lwgs-1-1
SgC0205306A	Sgr-CJol_053-Ex16A-lwgs-1-1
SgC0205406F	Sgr-CJol_054-Ex16F-lwgs-1-1
SgC0205605A	Sgr-CJol_056-Ex15A-lwgs-1-1
SgC0205703B	Sgr-CJol_057-Ex13B-lwgs-1-1
SgC0205802E	Sgr-CJol_058-Ex12E-lwgs-1-1
SgC0205904G	Sgr-CJol_059-Ex14G-lwgs-1-1
SgC0206101E	Sgr-CJol_061-Ex11E-lwgs-1-1
SgC0206406B	Sgr-CJol_064-Ex16B-lwgs-1-1
SgC0206606D	Sgr-CJol_066-Ex16D-lwgs-1-1
SgC0206807B	Sgr-CJol_068-Ex17B-lwgs-1-1
SgC0207003C	Sgr-CJol_070-Ex13C-lwgs-1-1
SgC0207205F	Sgr-CJol_072-Ex15F-lwgs-1-1
SgC0207301A	Sgr-CJol_073-Ex11A-lwgs-1-1
SgC0207508E	Sgr-CJol_075-Ex18E-lwgs-1-1
SgC0207608D	Sgr-CJol_076-Ex18D-lwgs-1-1
SgC0207806H	Sgr-CJol_078-Ex16H-lwgs-1-1
SgC0207905E	Sgr-CJol_079-Ex15E-lwgs-1-1
SgC0208001F	Sgr-CJol_080-Ex11F-lwgs-1-1
SgC0208108F	Sgr-CJol_081-Ex18F-lwgs-1-1
SgC0208207E	Sgr-CJol_082-Ex17E-lwgs-1-1
SgC0208408H	Sgr-CJol_084-Ex18H-lwgs-1-1
SgC0208507F	Sgr-CJol_085-Ex17F-lwgs-1-1
SgC0208607C	Sgr-CJol_086-Ex17C-lwgs-1-1
SgC0208705G	Sgr-CJol_087-Ex15G-lwgs-1-1
SgC0208808A	Sgr-CJol_088-Ex18A-lwgs-1-1
SgC0208907G	Sgr-CJol_089-Ex17G-lwgs-1-1
SgC0209007H	Sgr-CJol_090-Ex17H-lwgs-1-1
SgC0209102G	Sgr-CJol_091-Ex12G-lwgs-1-1
SgC0209206G	Sgr-CJol_092-Ex16G-lwgs-1-1
SgC0209303D	Sgr-CJol_093-Ex13D-lwgs-1-1
SgC0209403A	Sgr-CJol_094-Ex13A-lwgs-1-1
SgC0209602A	Sgr-CJol_096-Ex12A-lwgs-1-1
SgC0400201A	Sgr-CBir_002-Ex11A-lwgs-1-1
SgC0400301B	Sgr-CBir_003-Ex11B-lwgs-1-1
SgC0400401C	Sgr-CBir_004-Ex11C-lwgs-1-1
SgC0400501D	Sgr-CBir_005-Ex11D-lwgs-1-1
SgC0400601E	Sgr-CBir_006-Ex11E-lwgs-1-1
SgC0400701F	Sgr-CBir_007-Ex11F-lwgs-1-1
SgC0400801G	Sgr-CBir_008-Ex11G-lwgs-1-1
SgC0400901H	Sgr-CBir_009-Ex11H-lwgs-1-1
SgC0401002A	Sgr-CBir_010-Ex12A-lwgs-1-1
SgC0401102B	Sgr-CBir_011-Ex12B-lwgs-1-1
SgC0401202C	Sgr-CBir_012-Ex12C-lwgs-1-1
SgC0401302D	Sgr-CBir_013-Ex12D-lwgs-1-1
SgC0401402E	Sgr-CBir_014-Ex12E-lwgs-1-1
SgC0401502F	Sgr-CBir_015-Ex12F-lwgs-1-1
SgC0401602G	Sgr-CBir_016-Ex12G-lwgs-1-1
SgC0401702H	Sgr-CBir_017-Ex12H-lwgs-1-1
SgC0401803A	Sgr-CBir_018-Ex13A-lwgs-1-1
SgC0401903B	Sgr-CBir_019-Ex13B-lwgs-1-1
SgC0402003C	Sgr-CBir_020-Ex13C-lwgs-1-1
SgC0402103D	Sgr-CBir_021-Ex13D-lwgs-1-1
SgC0402203E	Sgr-CBir_022-Ex13E-lwgs-1-1
SgC0402303F	Sgr-CBir_023-Ex13F-lwgs-1-1
SgC0402403G	Sgr-CBir_024-Ex13G-lwgs-1-1
SgC0402503H	Sgr-CBir_025-Ex13H-lwgs-1-1
SgC0402604A	Sgr-CBir_026-Ex14A-lwgs-1-1
SgC0402704B	Sgr-CBir_027-Ex14B-lwgs-1-1
SgC0402904D	Sgr-CBir_029-Ex14D-lwgs-1-1
SgC0403004E	Sgr-CBir_030-Ex14E-lwgs-1-1
SgC0403104F	Sgr-CBir_031-Ex14F-lwgs-1-1
SgC0403304H	Sgr-CBir_033-Ex14H-lwgs-1-1
SgC0403405A	Sgr-CBir_034-Ex15A-lwgs-1-1
SgC0403505B	Sgr-CBir_035-Ex15B-lwgs-1-1
SgC0403605C	Sgr-CBir_036-Ex15C-lwgs-1-1
SgC0403705D	Sgr-CBir_037-Ex15D-lwgs-1-1
SgC0403805E	Sgr-CBir_038-Ex15E-lwgs-1-1
SgC0403905F	Sgr-CBir_039-Ex15F-lwgs-1-1
SgC0404105G	Sgr-CBir_041-Ex15G-lwgs-1-1
SgC0404205H	Sgr-CBir_042-Ex15H-lwgs-1-1
SgC0404306A	Sgr-CBir_043-Ex16A-lwgs-1-1
SgC0404406B	Sgr-CBir_044-Ex16B-lwgs-1-1
SgC0404506C	Sgr-CBir_045-Ex16C-lwgs-1-1
SgC0404606D	Sgr-CBir_046-Ex16D-lwgs-1-1
SgC0404706E	Sgr-CBir_047-Ex16E-lwgs-1-1
SgC0404806F	Sgr-CBir_048-Ex16F-lwgs-1-1
SgC0404906G	Sgr-CBir_049-Ex16G-lwgs-1-1
SgC0405006H	Sgr-CBir_050-Ex16H-lwgs-1-1
SgC0405107A	Sgr-CBir_051-Ex17A-lwgs-1-1
SgC0405207B	Sgr-CBir_052-Ex17B-lwgs-1-1
SgC0405307C	Sgr-CBir_053-Ex17C-lwgs-1-1
SgC0405407D	Sgr-CBir_054-Ex17D-lwgs-1-1
SgC0405507E	Sgr-CBir_055-Ex17E-lwgs-1-1
SgC0405607F	Sgr-CBir_056-Ex17F-lwgs-1-1
SgC0405707G	Sgr-CBir_057-Ex17G-lwgs-1-1
SgC0405807H	Sgr-CBir_058-Ex17H-lwgs-1-1
SgC0405908A	Sgr-CBir_059-Ex18A-lwgs-1-1
SgC0406008B	Sgr-CBir_060-Ex18B-lwgs-1-1
SgC0406108C	Sgr-CBir_061-Ex18C-lwgs-1-1
SgC0406208D	Sgr-CBir_062-Ex18D-lwgs-1-1
SgC0406308E	Sgr-CBir_063-Ex18E-lwgs-1-1
SgC0406408F	Sgr-CBir_064-Ex18F-lwgs-1-1
SgC0406508G	Sgr-CBir_065-Ex18G-lwgs-1-1
SgC0406608H	Sgr-CBir_066-Ex18H-lwgs-1-1
SgC0406704C	Sgr-CBir_067-Ex14C-lwgs-1-1
SgC0406804G	Sgr-CBir_068-Ex14G-lwgs-1-1
