pos	5pC>T
1	0.0302647032252236
2	0.0337272606559554
3	0.0176806501207995
4	0.0159820202272444
5	0.0160521695510409
6	0.0200727468678432
7	0.0204265159301131
8	0.0186915887850467
9	0.0200632295719844
10	0.0180698701646366
11	0.0149839457723867
12	0.0176201104193586
13	0.0174220272904483
14	0.0141020841133159
15	0.0164968461911693
16	0.0153048629967909
17	0.0142063001852996
18	0.0136764888723113
19	0.0144159684573682
20	0.014018691588785
21	0.0130525797315602
22	0.0134747348721148
23	0.0157061587929755
24	0.0111403179371636
25	0.0147481564804399
