Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Psq-AGal_003-Ex1-3A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_003-Ex1-3A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_004-Ex1-4A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_005-Ex1-5A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_008-Ex1-8A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_009-Ex1-9A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_010-Ex1-10A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_011-Ex1-11A-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_014-Ex1-2B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_015-Ex1-3B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_017-Ex1-5B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_019-Ex1-7B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_020-Ex1-8B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_021-Ex1-9B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_021-Ex1-9B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_022-Ex1-10B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_022-Ex1-10B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_023-Ex1-11B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_023-Ex1-11B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_024-Ex1-12B-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_024-Ex1-12B-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_025-Ex1-1C-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_025-Ex1-1C-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_026-Ex1-2C-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_026-Ex1-2C-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_027-Ex1-3C-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_027-Ex1-3C-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_028-Ex1-4C-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_028-Ex1-4C-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_029-Ex1-5C-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_029-Ex1-5C-lcwgs-1-1.clmp.r2	0.0	0.0
Psq-AGal_030-Ex1-6C-lcwgs-1-1.clmp.r1	0.0	0.0
Psq-AGal_030-Ex1-6C-lcwgs-1-1.clmp.r2	0.0	0.0
