#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	4803641	4430426	92.23	8024	0.17	2814	0.06	30975	0.64	331402	6.90
Ecoli	4803641	4803640	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	4803641	4803641	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	4803641	4803641	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	4803641	4756457	99.02	9	0.00	4	0.00	1323	0.03	45848	0.95
Bacteria_24k	4803641	4625393	96.29	825	0.02	486	0.01	17355	0.36	159582	3.32
Protists_1k	4803641	4345710	90.46	24839	0.52	49420	1.03	11094	0.23	372578	7.76
Viruses	4803641	4606924	95.91	298	0.01	87	0.00	16974	0.35	179358	3.73
Fungi_RefSeq_release	4803641	4457919	92.81	4545	0.09	1025	0.02	32328	0.67	307824	6.41
Coral	4803641	4590696	95.57	804	0.02	198	0.00	29049	0.60	182894	3.81
Bird	4803641	4535764	94.43	3391	0.07	579	0.01	34677	0.72	229230	4.77
Plant	4803641	4537764	94.46	1369	0.03	300	0.01	26021	0.54	238187	4.96

%Hit_no_genomes: 89.67
