#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	3333485	3076004	92.28	5794	0.17	1974	0.06	21984	0.66	227729	6.83
Ecoli	3333485	3333483	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	3333485	3333485	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	3333485	3333485	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Vectors	3333485	3304921	99.15	2	0.00	0	0.00	807	0.02	27755	0.83
Bacteria_24k	3333485	3212615	96.37	345	0.01	194	0.01	11977	0.36	108354	3.25
Protists_1k	3333485	3014484	90.43	17658	0.53	35353	1.06	8133	0.24	257857	7.74
Viruses	3333485	3198314	95.95	238	0.01	58	0.00	14046	0.42	120829	3.62
Fungi_RefSeq_release	3333485	3097028	92.90	3195	0.10	667	0.02	23227	0.70	209368	6.28
Coral	3333485	3186978	95.60	584	0.02	931	0.03	19749	0.59	125243	3.76
Bird	3333485	3153019	94.59	2366	0.07	470	0.01	24757	0.74	152873	4.59
Plant	3333485	3155099	94.65	912	0.03	207	0.01	17793	0.53	159474	4.78

%Hit_no_genomes: 89.61
