#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	5155635	4747046	92.07	8540	0.17	3138	0.06	32897	0.64	364014	7.06
Ecoli	5155635	5155631	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	5155635	5155635	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	5155635	5155632	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	5155635	5103757	98.99	8	0.00	2	0.00	1422	0.03	50446	0.98
Bacteria_24k	5155635	4957920	96.17	710	0.01	505	0.01	19239	0.37	177261	3.44
Protists_1k	5155635	4655183	90.29	26650	0.52	52877	1.03	12098	0.23	408827	7.93
Viruses	5155635	4934794	95.72	388	0.01	102	0.00	19712	0.38	200639	3.89
Fungi_RefSeq_release	5155635	4777319	92.66	5046	0.10	1077	0.02	35393	0.69	336800	6.53
Coral	5155635	4923433	95.49	889	0.02	375	0.01	31276	0.61	199662	3.87
Bird	5155635	4864322	94.35	3971	0.08	632	0.01	39873	0.77	246837	4.79
Plant	5155635	4866041	94.37	1369	0.03	323	0.01	27617	0.54	260285	5.05

%Hit_no_genomes: 89.48
