#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	2103936	1936724	92.05	3626	0.17	1243	0.06	13816	0.66	148527	7.06
Ecoli	2103936	2103936	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	2103936	2103936	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	2103936	2103935	100.00	0	0.00	0	0.00	0	0.00	1	0.00
Vectors	2103936	2082146	98.96	3	0.00	0	0.00	587	0.03	21200	1.01
Bacteria_24k	2103936	2023531	96.18	262	0.01	169	0.01	8166	0.39	71808	3.41
Protists_1k	2103936	1899839	90.29	10872	0.52	21600	1.03	5060	0.24	166565	7.92
Viruses	2103936	2014941	95.77	158	0.01	40	0.00	7603	0.36	81194	3.86
Fungi_RefSeq_release	2103936	1949893	92.68	2076	0.10	450	0.02	14291	0.68	137226	6.52
Coral	2103936	2009350	95.50	351	0.02	80	0.00	12941	0.62	81214	3.86
Bird	2103936	1984108	94.30	1648	0.08	253	0.01	16554	0.79	101373	4.82
Plant	2103936	1986062	94.39	565	0.03	144	0.01	11372	0.54	105793	5.03

%Hit_no_genomes: 89.48
