#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7123862	6545978	91.89	12132	0.17	4271	0.06	46288	0.65	515193	7.23
Ecoli	7123862	7123849	100.00	0	0.00	0	0.00	0	0.00	13	0.00
PhiX	7123862	7123862	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7123862	7123859	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	7123862	7055319	99.03	16	0.00	3	0.00	1875	0.03	66649	0.94
Bacteria_24k	7123862	6850276	96.16	877	0.01	684	0.01	27157	0.38	244868	3.44
Protists_1k	7123862	6414713	90.05	37292	0.52	75702	1.06	16770	0.24	579385	8.13
Viruses	7123862	6817054	95.70	586	0.01	134	0.00	29435	0.41	276653	3.88
Fungi_RefSeq_release	7123862	6592872	92.54	6823	0.10	1431	0.02	50428	0.71	472308	6.63
Coral	7123862	6800917	95.47	1271	0.02	1067	0.01	43630	0.61	276977	3.89
Bird	7123862	6717905	94.30	5370	0.08	827	0.01	57276	0.80	342484	4.81
Plant	7123862	6720722	94.33	1855	0.03	433	0.01	38884	0.55	361968	5.08

%Hit_no_genomes: 89.24
