#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	6785785	6269416	92.39	11288	0.17	3983	0.06	42193	0.62	458905	6.76
Ecoli	6785785	6785781	100.00	0	0.00	0	0.00	0	0.00	4	0.00
PhiX	6785785	6785785	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	6785785	6785781	100.00	0	0.00	0	0.00	2	0.00	2	0.00
Vectors	6785785	6721797	99.05	11	0.00	1	0.00	1851	0.03	62125	0.92
Bacteria_24k	6785785	6536331	96.33	1164	0.02	872	0.01	24530	0.36	222888	3.28
Protists_1k	6785785	6153586	90.68	34489	0.51	66965	0.99	15571	0.23	515174	7.59
Viruses	6785785	6509952	95.94	459	0.01	145	0.00	24658	0.36	250571	3.69
Fungi_RefSeq_release	6785785	6308209	92.97	6605	0.10	1425	0.02	45106	0.66	424440	6.25
Coral	6785785	6491289	95.66	1228	0.02	287	0.00	39922	0.59	253059	3.73
Bird	6785785	6415266	94.55	4976	0.07	744	0.01	50391	0.74	314408	4.63
Plant	6785785	6419959	94.61	1818	0.03	446	0.01	35496	0.52	328066	4.83

%Hit_no_genomes: 89.88
