#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7404048	6815953	92.05	12234	0.17	4506	0.06	47886	0.65	523469	7.07
Ecoli	7404048	7404039	100.00	0	0.00	0	0.00	0	0.00	9	0.00
PhiX	7404048	7404048	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7404048	7404045	100.00	0	0.00	0	0.00	0	0.00	3	0.00
Vectors	7404048	7330336	99.00	14	0.00	2	0.00	1931	0.03	71765	0.97
Bacteria_24k	7404048	7123377	96.21	839	0.01	524	0.01	27293	0.37	252015	3.40
Protists_1k	7404048	6681472	90.24	38437	0.52	78247	1.06	16981	0.23	588911	7.95
Viruses	7404048	7093111	95.80	487	0.01	152	0.00	26777	0.36	283521	3.83
Fungi_RefSeq_release	7404048	6859145	92.64	7124	0.10	1486	0.02	51225	0.69	485068	6.55
Coral	7404048	7070878	95.50	1300	0.02	276	0.00	45387	0.61	286207	3.87
Bird	7404048	6985041	94.34	5271	0.07	834	0.01	55901	0.76	357001	4.82
Plant	7404048	6986922	94.36	1971	0.03	456	0.01	40647	0.55	374052	5.05

%Hit_no_genomes: 89.46
