Sample	fastp_mqc-generalstats-fastp-pct_duplication	fastp_mqc-generalstats-fastp-after_filtering_q30_rate	fastp_mqc-generalstats-fastp-after_filtering_q30_bases	fastp_mqc-generalstats-fastp-after_filtering_gc_content	fastp_mqc-generalstats-fastp-pct_surviving	fastp_mqc-generalstats-fastp-pct_adapter
Lva-APnd_001-Ex1-9D-lcwgs-1-1	0.506092	0.909073	951980.0	0.404671	94.62306993642143	78.93732970027249
Lva-APnd_002-Ex1-9E-lcwgs-1-1	0.5300349999999999	0.918208	391779.0	0.398832	95.71550985432734	87.44644387317909
Lva-APnd_003-Ex1-9F-lcwgs-1-1	0.35545	0.916421	298637.0	0.402964	94.76409666283084	83.68814729574223
Lva-APnd_004-Ex1-9G-lcwgs-1-1	0.659985	0.915112	707504.0	0.399325	95.70815450643777	87.79208392942299
Lva-APnd_005-Ex1-9H-lcwgs-1-1	0.7174050000000001	0.910347	566790.0	0.405335	95.20631067961165	82.25121359223301
Lva-APnd_006-Ex1-10A-lcwgs-1-1	0.328808	0.909409	1625867.0	0.394323	95.60359987586635	84.29192096824248
Lva-APnd_007-Ex1-10B-lcwgs-1-1	0.396432	0.907431	346066.0	0.395027	95.40174249757986	84.6079380445305
Lva-APnd_008-Ex1-10C-lcwgs-1-1	0.755786	0.914089	358469.0	0.39479	95.64007421150278	85.9925788497217
Lva-APnd_009-Ex1-10D-lcwgs-1-1	0.402762	0.907243	609815.0	0.399995	95.43545225427052	80.94371324558946
Lva-APnd_010-Ex1-10E-lcwgs-1-1	0.289017	0.916289	230322.0	0.39405	96.09652235628106	87.8637331440738
Lva-APnd_011-Ex1-10F-lcwgs-1-1	0.727273	0.910248	191042.0	0.395976	95.12843224092117	84.05668733392383
Lva-APnd_012-Ex1-10G-lcwgs-1-1	0.5	0.91471	441505.0	0.393553	96.01203912716329	88.0173062452972
Lva-APnd_013-Ex1-10H-lcwgs-1-1	0.831601	0.91111	336627.0	0.398345	95.78037620742246	83.42653787493644
Lva-APnd_014-Ex1-11A-lcwgs-1-1	0.9087019999999999	0.909986	1632916.0	0.390118	95.62447786131997	84.18964076858813
Lva-APnd_015-Ex1-11B-lcwgs-1-1	2.1428599999999998	0.911938	389991.0	0.395893	95.97902097902097	83.89423076923077
Lva-APnd_016-Ex1-11C-lcwgs-1-1	0.45203400000000005	0.916427	342808.0	0.389521	95.65002471576865	86.18388531883342
Lva-APnd_017-Ex1-11D-lcwgs-1-1	0.807416	0.905899	591706.0	0.393111	94.75534720187518	79.60738353354819
Lva-APnd_018-Ex1-11E-lcwgs-1-1	0.595681	0.916865	233620.0	0.388877	97.37226277372262	87.26277372262774
Lva-APnd_019-Ex1-11F-lcwgs-1-1	0.5499539999999999	0.916345	191823.0	0.394392	95.76576576576576	83.91891891891892
Lva-APnd_020-Ex1-11G-lcwgs-1-1	0.625733	0.917027	435981.0	0.387757	96.34052388289676	86.71032357473035
Lva-APnd_021-Ex1-11H-lcwgs-1-1	0.41775500000000004	0.907196	334113.0	0.393449	96.05532786885246	81.7110655737705
Lva-APnd_022-Ex1-12A-lcwgs-1-1	0.639936	0.911884	1727662.0	0.394787	95.9012393871377	84.87850102469015
Lva-APnd_023-Ex1-12B-lcwgs-1-1	2.63566	0.920203	456509.0	0.395111	96.4326375711575	84.85768500948767
Lva-APnd_024-Ex1-12C-lcwgs-1-1	0.531915	0.912416	374919.0	0.391706	95.16550522648085	87.30400696864112
Lva-APnd_025-Ex1-12D-lcwgs-1-1	0.26824000000000003	0.909917	653766.0	0.397279	95.67610062893081	81.11897274633124
Lva-APnd_026-Ex1-12E-lcwgs-1-1	0.48746500000000004	0.920196	243068.0	0.388907	96.37978142076503	87.87568306010928
Lva-APnd_027-Ex1-12F-lcwgs-1-1	0.940975	0.915318	202430.0	0.395916	95.0	85.66666666666667
Lva-APnd_028-Ex1-12G-lcwgs-1-1	0.560748	0.919991	458162.0	0.391665	96.08345534407027	88.6896046852123
Lva-APnd_029-Ex1-12H-lcwgs-1-1	0.8716710000000001	0.91378	354966.0	0.393975	96.12625538020086	83.47680535628885
Lva-APnd_030-Ex1-1A-lcwgs-1-1	0.40091600000000005	0.886268	713909.0	0.396362	91.3836654504631	53.11535223126579
Lva-APnd_031-Ex1-1B-lcwgs-1-1	3.94322	0.887862	280362.0	0.401502	93.48659003831418	44.980842911877396
Lva-APnd_032-Ex1-1C-lcwgs-1-1	0.634518	0.891235	161687.0	0.399109	95.38077403245943	60.98626716604245
Lva-APnd_033-Ex1-1D-lcwgs-1-1	0.599315	0.880955	251570.0	0.402266	92.79128248113999	45.68315171835708
Lva-APnd_034-Ex1-1E-lcwgs-1-1	0.188324	0.893527	108006.0	0.398888	93.87755102040816	57.606679035250465
Lva-APnd_035-Ex1-1F-lcwgs-1-1	2.96804	0.895561	88845.0	0.401972	90.45454545454545	55.79545454545455
Lva-APnd_036-Ex1-1G-lcwgs-1-1	1.01833	0.88672	203167.0	0.392961	95.38615847542627	57.1715145436309
Lva-APnd_037-Ex1-1H-lcwgs-1-1	1.35135	0.881728	152754.0	0.400181	92.904953145917	49.39759036144578
Lva-APnd_038-Ex1-2A-lcwgs-1-1	0.822229	0.875972	745327.0	0.398757	93.28316610925307	43.60367892976589
Lva-APnd_039-Ex1-2B-lcwgs-1-1	5.06567	0.876752	365070.0	0.40362	95.0890116635973	31.491712707182316
Lva-APnd_040-Ex1-2C-lcwgs-1-1	1.1378	0.883671	163230.0	0.397119	94.89414694894147	51.618929016189284
Lva-APnd_041-Ex1-2D-lcwgs-1-1	0.562588	0.872494	305654.0	0.400914	91.60357880247764	37.06125258086717
Lva-APnd_042-Ex1-2E-lcwgs-1-1	1.14723	0.894916	111767.0	0.389564	94.71698113207547	48.20754716981132
Lva-APnd_043-Ex1-2F-lcwgs-1-1	0.245098	0.879166	85018.0	0.392097	89.28571428571429	43.80952380952381
Lva-APnd_044-Ex1-2G-lcwgs-1-1	0.777454	0.88298	207352.0	0.389449	92.32981783317354	50.095877277085336
Lva-APnd_045-Ex1-2H-lcwgs-1-1	1.38018	0.872705	167274.0	0.404668	94.13965087281795	43.079800498753116
Lva-APnd_046-Ex1-3A-lcwgs-1-1	0.666032	0.876567	437550.0	0.393655	94.34229137199435	47.64262140499764
Lva-APnd_047-Ex1-3B-lcwgs-1-1	1.10375	0.868808	94283.0	0.393236	92.37472766884531	46.2962962962963
Lva-CPnd_001-Ex1-1A-lcwgs-2-1	9.857190000000001	0.925148	526504910.0	0.420606	96.08807368022958	68.11552208701328
Lva-CPnd_002-Ex1-2A-lcwgs-2-1	10.3444	0.923294	372541800.0	0.433298	93.18953285798955	64.17565623729527
Lva-CPnd_003-Ex1-3A-lcwgs-2-1	11.296000000000001	0.908898	709462982.0	0.428176	95.7251937109757	43.37426860320265
Lva-CPnd_004-Ex1-4A-lcwgs-2-1	9.76369	0.915138	688465265.0	0.442095	95.78894060628782	57.16198463796729
Lva-CPnd_005-Ex1-5A-lcwgs-2-1	10.345600000000001	0.904486	498333786.0	0.424448	95.67771000286368	38.42210911832329
