Sample	Passed Filter	Low Quality	Too Many N	Too Short	Too Long
Cvi-APal_001-Ex1-1A-lcwgs-1-2.clmp.r1r2_fastp	6023872.0	0.0	0.0	42422.0	0.0
Cvi-APal_002-Ex1-1B-lcwgs-1-2.clmp.r1r2_fastp	14771874.0	0.0	0.0	106626.0	0.0
Cvi-APal_003-Ex1-1C-lcwgs-1-2.clmp.r1r2_fastp	36538134.0	0.0	0.0	240680.0	0.0
Cvi-APal_004-Ex1-1D-lcwgs-1-2.clmp.r1r2_fastp	134241110.0	0.0	0.0	876572.0	0.0
Cvi-APal_005-Ex1-1E-lcwgs-1-2.clmp.r1r2_fastp	84120642.0	0.0	0.0	364968.0	0.0
Cvi-APal_006-Ex1-1F-lcwgs-1-2.clmp.r1r2_fastp	12446800.0	0.0	0.0	79996.0	0.0
Cvi-APal_007-Ex1-1G-lcwgs-1-2.clmp.r1r2_fastp	8871506.0	0.0	0.0	56760.0	0.0
Cvi-APal_008-Ex1-1H-lcwgs-1-2.clmp.r1r2_fastp	20422634.0	0.0	0.0	166350.0	0.0
Cvi-APal_009-Ex1-2A-lcwgs-1-2.clmp.r1r2_fastp	24076298.0	0.0	0.0	270520.0	0.0
Cvi-APal_010-Ex1-2B-lcwgs-1-2.clmp.r1r2_fastp	46521740.0	0.0	0.0	488202.0	0.0
Cvi-APal_011-Ex1-2C-lcwgs-1-2.clmp.r1r2_fastp	43812756.0	0.0	0.0	606554.0	0.0
Cvi-APal_012-Ex1-2D-lcwgs-1-2.clmp.r1r2_fastp	81843714.0	0.0	0.0	975168.0	0.0
Cvi-APal_013-Ex1-2E-lcwgs-1-2.clmp.r1r2_fastp	82377588.0	0.0	0.0	784068.0	0.0
Cvi-APal_014-Ex1-2F-lcwgs-1-2.clmp.r1r2_fastp	158943976.0	0.0	0.0	779750.0	0.0
Cvi-APal_015-Ex1-2G-lcwgs-1-2.clmp.r1r2_fastp	10234280.0	0.0	0.0	73524.0	0.0
Cvi-APal_016-Ex1-2H-lcwgs-1-2.clmp.r1r2_fastp	36501058.0	0.0	0.0	191110.0	0.0
Cvi-APal_017-Ex2-4D-lcwgs-1-2.clmp.r1r2_fastp	71988496.0	0.0	0.0	810674.0	0.0
Cvi-APal_018-Ex1-3A-lcwgs-1-2.clmp.r1r2_fastp	13773400.0	0.0	0.0	86440.0	0.0
Cvi-APal_019-Ex1-3B-lcwgs-1-2.clmp.r1r2_fastp	55419496.0	0.0	0.0	398740.0	0.0
Cvi-APal_020-Ex1-3C-lcwgs-1-2.clmp.r1r2_fastp	51316826.0	0.0	0.0	437670.0	0.0
Cvi-APal_021-Ex1-3D-lcwgs-1-2.clmp.r1r2_fastp	52335688.0	0.0	0.0	526770.0	0.0
Cvi-APal_022-Ex1-3E-lcwgs-1-2.clmp.r1r2_fastp	77293178.0	0.0	0.0	713888.0	0.0
Cvi-APal_023-Ex1-3F-lcwgs-1-2.clmp.r1r2_fastp	120268328.0	0.0	0.0	895148.0	0.0
Cvi-APal_024-Ex1-3G-lcwgs-1-2.clmp.r1r2_fastp	107153500.0	0.0	0.0	654276.0	0.0
Cvi-APal_025-Ex1-3H-lcwgs-1-2.clmp.r1r2_fastp	5636686.0	0.0	0.0	32778.0	0.0
Cvi-APal_026-Ex1-4A-lcwgs-1-2.clmp.r1r2_fastp	32079654.0	0.0	0.0	204072.0	0.0
Cvi-APal_027-Ex1-4B-lcwgs-1-2.clmp.r1r2_fastp	66196548.0	0.0	0.0	499680.0	0.0
Cvi-APal_028-Ex1-4C-lcwgs-1-2.clmp.r1r2_fastp	117557076.0	0.0	0.0	695622.0	0.0
Cvi-APal_029-Ex1-5H-lcwgs-1-2.clmp.r1r2_fastp	29234310.0	0.0	0.0	296376.0	0.0
Cvi-APal_030-Ex1-4E-lcwgs-1-2.clmp.r1r2_fastp	48927122.0	0.0	0.0	645112.0	0.0
Cvi-APal_031-Ex1-4F-lcwgs-1-2.clmp.r1r2_fastp	79185842.0	0.0	0.0	833198.0	0.0
