#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	296609	292264	98.54	177	0.06	60	0.02	369	0.12	3739	1.26
Ecoli	296609	296608	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	296609	296609	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	296609	296571	99.99	0	0.00	0	0.00	1	0.00	37	0.01
Vectors	296609	296454	99.95	0	0.00	0	0.00	10	0.00	145	0.05
Bacteria_24k	296609	292292	98.54	325	0.11	937	0.32	283	0.10	2772	0.93
Protists_1k	296609	289372	97.56	619	0.21	1097	0.37	394	0.13	5127	1.73
Viruses	296609	294395	99.26	11	0.00	2	0.00	388	0.13	1813	0.61
Fungi_RefSeq_release	296609	292081	98.48	101	0.03	74	0.02	479	0.16	3874	1.31
Coral	296609	294158	99.17	15	0.01	8	0.00	291	0.10	2137	0.72
Bird	296609	293400	98.91	76	0.03	16	0.01	481	0.16	2636	0.89
Plant	296609	294369	99.25	14	0.00	7	0.00	317	0.11	1902	0.64

%Hit_no_genomes: 96.90
