#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	36335	30056	82.72	3763	10.36	871	2.40	49	0.13	1596	4.39
Ecoli	36335	36329	99.99	0	0.00	0	0.00	1	0.00	5	0.01
PhiX	36335	36335	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	36335	36329	99.98	0	0.00	0	0.00	0	0.00	6	0.02
Vectors	36335	36295	99.89	0	0.00	0	0.00	4	0.01	36	0.10
Bacteria_24k	36335	33195	91.35	530	1.46	1103	3.04	168	0.46	1339	3.69
Protists_1k	36335	33419	91.97	116	0.32	93	0.26	601	1.65	2106	5.80
Viruses	36335	35915	98.85	1	0.00	0	0.00	85	0.23	334	0.92
Fungi_RefSeq_release	36335	35498	97.70	14	0.04	1	0.00	251	0.69	571	1.57
Coral	36335	35955	98.96	1	0.00	0	0.00	40	0.11	339	0.93
Bird	36335	35879	98.75	7	0.02	1	0.00	44	0.12	404	1.11
Plant	36335	35994	99.06	2	0.01	0	0.00	38	0.10	301	0.83

%Hit_no_genomes: 74.55
