#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	362728	355969	98.14	226	0.06	52	0.01	313	0.09	6168	1.70
Ecoli	362728	362714	100.00	0	0.00	0	0.00	3	0.00	11	0.00
PhiX	362728	362728	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	362728	362676	99.99	0	0.00	0	0.00	0	0.00	52	0.01
Vectors	362728	362499	99.94	0	0.00	1	0.00	7	0.00	221	0.06
Bacteria_24k	362728	348125	95.98	1571	0.43	5254	1.45	368	0.10	7410	2.04
Protists_1k	362728	351322	96.86	634	0.17	927	0.26	1198	0.33	8647	2.38
Viruses	362728	357793	98.65	10	0.00	2	0.00	307	0.08	4616	1.27
Fungi_RefSeq_release	362728	355724	98.06	102	0.03	33	0.01	464	0.13	6405	1.77
Coral	362728	357608	98.59	28	0.01	7	0.00	246	0.07	4839	1.33
Bird	362728	357034	98.43	62	0.02	9	0.00	431	0.12	5192	1.43
Plant	362728	357850	98.65	20	0.01	5	0.00	297	0.08	4556	1.26

%Hit_no_genomes: 94.78
