#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	268988	265436	98.67	175	0.07	51	0.02	397	0.15	2929	1.09
Ecoli	268988	268977	100.00	0	0.00	0	0.00	7	0.00	4	0.00
PhiX	268988	268988	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	268988	268973	99.99	0	0.00	0	0.00	1	0.00	14	0.01
Vectors	268988	268873	99.95	0	0.00	0	0.00	14	0.01	101	0.04
Bacteria_24k	268988	257605	95.77	1839	0.68	4494	1.67	463	0.17	4587	1.71
Protists_1k	268988	260274	96.76	800	0.30	764	0.28	1870	0.70	5280	1.96
Viruses	268988	267310	99.38	6	0.00	2	0.00	192	0.07	1478	0.55
Fungi_RefSeq_release	268988	265283	98.62	128	0.05	40	0.01	507	0.19	3030	1.13
Coral	268988	267152	99.31	17	0.01	6	0.00	236	0.09	1577	0.59
Bird	268988	266321	99.01	70	0.03	7	0.00	565	0.21	2025	0.75
Plant	268988	267042	99.28	29	0.01	1	0.00	332	0.12	1584	0.59

%Hit_no_genomes: 94.15
