#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	614277	603665	98.27	359	0.06	101	0.02	928	0.15	9224	1.50
Ecoli	614277	614277	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	614277	614277	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	614277	614059	99.96	0	0.00	0	0.00	0	0.00	218	0.04
Vectors	614277	613017	99.79	5	0.00	0	0.00	56	0.01	1199	0.20
Bacteria_24k	614277	606591	98.74	288	0.05	614	0.10	530	0.09	6254	1.02
Protists_1k	614277	597907	97.34	1221	0.20	2535	0.41	520	0.08	12094	1.97
Viruses	614277	608374	99.04	11	0.00	4	0.00	670	0.11	5218	0.85
Fungi_RefSeq_release	614277	603334	98.22	254	0.04	104	0.02	1044	0.17	9541	1.55
Coral	614277	607909	98.97	25	0.00	19	0.00	649	0.11	5675	0.92
Bird	614277	606080	98.66	195	0.03	66	0.01	1020	0.17	6916	1.13
Plant	614277	607764	98.94	46	0.01	9	0.00	702	0.11	5756	0.94

%Hit_no_genomes: 96.91
