#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	420007	413076	98.35	257	0.06	89	0.02	680	0.16	5905	1.41
Ecoli	420007	420002	100.00	0	0.00	0	0.00	1	0.00	4	0.00
PhiX	420007	420007	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	420007	420002	100.00	0	0.00	0	0.00	1	0.00	4	0.00
Vectors	420007	419717	99.93	0	0.00	0	0.00	29	0.01	261	0.06
Bacteria_24k	420007	413820	98.53	597	0.14	882	0.21	513	0.12	4195	1.00
Protists_1k	420007	408993	97.39	857	0.20	1659	0.39	553	0.13	7945	1.89
Viruses	420007	416539	99.17	24	0.01	7	0.00	469	0.11	2968	0.71
Fungi_RefSeq_release	420007	412763	98.27	198	0.05	85	0.02	798	0.19	6163	1.47
Coral	420007	416096	99.06	23	0.01	9	0.00	413	0.10	3466	0.83
Bird	420007	414748	98.75	127	0.03	35	0.01	860	0.20	4237	1.01
Plant	420007	416117	99.07	33	0.01	5	0.00	531	0.13	3321	0.79

%Hit_no_genomes: 96.74
