#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1947018	1910673	98.13	1096	0.06	344	0.02	2978	0.15	31927	1.64
Ecoli	1947018	1947006	100.00	0	0.00	0	0.00	4	0.00	8	0.00
PhiX	1947018	1947018	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1947018	1946965	100.00	0	0.00	0	0.00	4	0.00	49	0.00
Vectors	1947018	1945187	99.90	1	0.00	0	0.00	153	0.01	1677	0.09
Bacteria_24k	1947018	1917962	98.51	1509	0.08	3081	0.16	2196	0.11	22270	1.14
Protists_1k	1947018	1889324	97.04	4182	0.21	9352	0.48	1954	0.10	42206	2.17
Viruses	1947018	1928435	99.05	41	0.00	23	0.00	3007	0.15	15512	0.80
Fungi_RefSeq_release	1947018	1908679	98.03	875	0.04	519	0.03	3686	0.19	33259	1.71
Coral	1947018	1926352	98.94	120	0.01	42	0.00	2036	0.10	18468	0.95
Bird	1947018	1919250	98.57	740	0.04	214	0.01	4220	0.22	22594	1.16
Plant	1947018	1927334	98.99	131	0.01	13	0.00	2607	0.13	16933	0.87

%Hit_no_genomes: 96.51
