#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1357780	1339329	98.64	889	0.07	267	0.02	1968	0.14	15327	1.13
Ecoli	1357780	1357764	100.00	0	0.00	0	0.00	2	0.00	14	0.00
PhiX	1357780	1357780	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1357780	1357755	100.00	0	0.00	0	0.00	2	0.00	23	0.00
Vectors	1357780	1356770	99.92	3	0.00	1	0.00	98	0.01	908	0.07
Bacteria_24k	1357780	1326345	97.69	5861	0.43	8299	0.61	1865	0.14	15410	1.13
Protists_1k	1357780	1320924	97.28	3306	0.24	5535	0.41	4033	0.30	23982	1.77
Viruses	1357780	1349155	99.37	38	0.00	17	0.00	1403	0.10	7167	0.53
Fungi_RefSeq_release	1357780	1337898	98.53	592	0.04	361	0.03	2397	0.18	16532	1.22
Coral	1357780	1347517	99.25	96	0.01	32	0.00	1268	0.09	8867	0.65
Bird	1357780	1343766	98.97	437	0.03	104	0.01	2359	0.17	11114	0.82
Plant	1357780	1347978	99.28	76	0.01	6	0.00	1546	0.11	8174	0.60

%Hit_no_genomes: 95.95
