#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	45776	44696	97.64	30	0.07	6	0.01	114	0.25	930	2.03
Ecoli	45776	45771	99.99	0	0.00	0	0.00	2	0.00	3	0.01
PhiX	45776	45776	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	45776	45772	99.99	0	0.00	0	0.00	0	0.00	4	0.01
Vectors	45776	45726	99.89	0	0.00	0	0.00	3	0.01	47	0.10
Bacteria_24k	45776	42015	91.79	373	0.81	1709	3.73	119	0.26	1560	3.41
Protists_1k	45776	43224	94.43	145	0.32	208	0.45	371	0.81	1828	3.99
Viruses	45776	45152	98.63	3	0.01	3	0.01	82	0.18	536	1.17
Fungi_RefSeq_release	45776	44660	97.57	19	0.04	6	0.01	124	0.27	967	2.11
Coral	45776	45107	98.55	6	0.01	0	0.00	66	0.14	597	1.30
Bird	45776	44947	98.18	7	0.02	3	0.01	103	0.23	716	1.56
Plant	45776	45079	98.47	3	0.01	0	0.00	99	0.22	595	1.30

%Hit_no_genomes: 89.58
