#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	419795	412698	98.31	256	0.06	80	0.02	535	0.13	6226	1.48
Ecoli	419795	419795	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	419795	419795	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	419795	419750	99.99	0	0.00	0	0.00	0	0.00	45	0.01
Vectors	419795	419464	99.92	0	0.00	0	0.00	34	0.01	297	0.07
Bacteria_24k	419795	414585	98.75	154	0.04	458	0.11	420	0.10	4178	1.00
Protists_1k	419795	408441	97.30	881	0.21	1934	0.46	427	0.10	8112	1.93
Viruses	419795	416230	99.15	9	0.00	4	0.00	548	0.13	3004	0.72
Fungi_RefSeq_release	419795	412367	98.23	174	0.04	112	0.03	733	0.17	6409	1.53
Coral	419795	415802	99.04	28	0.01	13	0.00	400	0.10	3552	0.85
Bird	419795	414587	98.76	147	0.04	38	0.01	855	0.20	4168	0.99
Plant	419795	416218	99.15	13	0.00	3	0.00	484	0.12	3077	0.73

%Hit_no_genomes: 96.87
