#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	78957	77649	98.34	150	0.19	42	0.05	131	0.17	985	1.25
Ecoli	78957	78955	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	78957	78957	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	78957	78944	99.98	0	0.00	0	0.00	0	0.00	13	0.02
Vectors	78957	78895	99.92	0	0.00	0	0.00	9	0.01	53	0.07
Bacteria_24k	78957	77997	98.78	71	0.09	168	0.21	76	0.10	645	0.82
Protists_1k	78957	77037	97.57	180	0.23	302	0.38	87	0.11	1351	1.71
Viruses	78957	78417	99.31	0	0.00	1	0.00	77	0.10	462	0.59
Fungi_RefSeq_release	78957	77739	98.45	37	0.05	14	0.02	162	0.21	1005	1.27
Coral	78957	78307	99.18	6	0.01	0	0.00	88	0.11	556	0.70
Bird	78957	78130	98.95	20	0.03	4	0.01	153	0.19	650	0.82
Plant	78957	78354	99.24	8	0.01	2	0.00	97	0.12	496	0.63

%Hit_no_genomes: 96.83
