#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	59788	59120	98.89	49	0.08	13	0.02	48	0.08	558	0.93
Ecoli	59788	59786	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	59788	59788	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	59788	59786	100.00	0	0.00	0	0.00	0	0.00	2	0.00
Vectors	59788	59765	99.96	0	0.00	0	0.00	2	0.00	21	0.04
Bacteria_24k	59788	57813	96.69	261	0.44	912	1.53	70	0.12	732	1.22
Protists_1k	59788	57964	96.95	494	0.83	201	0.34	266	0.44	863	1.44
Viruses	59788	59411	99.37	27	0.05	8	0.01	43	0.07	299	0.50
Fungi_RefSeq_release	59788	59127	98.89	15	0.03	8	0.01	77	0.13	561	0.94
Coral	59788	59405	99.35	3	0.01	1	0.00	34	0.06	345	0.58
Bird	59788	59302	99.18	4	0.01	3	0.01	64	0.11	415	0.69
Plant	59788	59422	99.38	3	0.01	1	0.00	53	0.09	309	0.52

%Hit_no_genomes: 94.72
