#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	645726	633029	98.04	383	0.06	138	0.02	974	0.15	11202	1.73
Ecoli	645726	645724	100.00	0	0.00	0	0.00	1	0.00	1	0.00
PhiX	645726	645726	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	645726	645700	100.00	0	0.00	0	0.00	1	0.00	25	0.00
Vectors	645726	645251	99.93	0	0.00	1	0.00	25	0.00	449	0.07
Bacteria_24k	645726	636349	98.55	381	0.06	720	0.11	636	0.10	7640	1.18
Protists_1k	645726	626042	96.96	1351	0.21	3249	0.50	526	0.08	14558	2.25
Viruses	645726	639023	98.97	12	0.00	11	0.00	1032	0.16	5648	0.87
Fungi_RefSeq_release	645726	632389	97.93	302	0.05	211	0.03	1272	0.20	11552	1.79
Coral	645726	638444	98.87	37	0.01	17	0.00	650	0.10	6578	1.02
Bird	645726	636219	98.54	225	0.03	89	0.01	1363	0.21	7830	1.21
Plant	645726	639038	98.96	36	0.01	15	0.00	850	0.13	5787	0.90

%Hit_no_genomes: 96.49
