#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	27196	25827	94.96	124	0.46	29	0.11	33	0.12	1183	4.35
Ecoli	27196	27182	99.95	0	0.00	0	0.00	2	0.01	12	0.04
PhiX	27196	27196	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	27196	27193	99.99	0	0.00	0	0.00	0	0.00	3	0.01
Vectors	27196	27159	99.86	0	0.00	0	0.00	2	0.01	35	0.13
Bacteria_24k	27196	25742	94.65	116	0.43	261	0.96	75	0.28	1002	3.68
Protists_1k	27196	25423	93.48	62	0.23	153	0.56	86	0.32	1472	5.41
Viruses	27196	26366	96.94	2	0.01	2	0.01	81	0.30	745	2.74
Fungi_RefSeq_release	27196	25924	95.32	5	0.02	17	0.06	75	0.28	1175	4.32
Coral	27196	26382	97.01	3	0.01	1	0.00	38	0.14	772	2.84
Bird	27196	26176	96.25	14	0.05	3	0.01	100	0.37	903	3.32
Plant	27196	26376	96.99	1	0.00	0	0.00	43	0.16	776	2.85

%Hit_no_genomes: 91.27
