#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1631048	1605519	98.43	667	0.04	152	0.01	1412	0.09	23298	1.43
Ecoli	1631048	1630918	99.99	0	0.00	0	0.00	14	0.00	116	0.01
PhiX	1631048	1631048	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1631048	1631007	100.00	0	0.00	0	0.00	0	0.00	41	0.00
Vectors	1631048	1630026	99.94	0	0.00	0	0.00	36	0.00	986	0.06
Bacteria_24k	1631048	1478212	90.62	32273	1.98	65527	4.02	2877	0.18	52159	3.20
Protists_1k	1631048	1558848	95.57	5465	0.34	4091	0.25	17893	1.10	44751	2.74
Viruses	1631048	1612218	98.85	45	0.00	8	0.00	1254	0.08	17523	1.07
Fungi_RefSeq_release	1631048	1603735	98.33	490	0.03	122	0.01	2182	0.13	24519	1.50
Coral	1631048	1610313	98.74	75	0.00	24	0.00	1054	0.06	19582	1.20
Bird	1631048	1608857	98.65	238	0.01	40	0.00	1349	0.08	20564	1.26
Plant	1631048	1612393	98.86	68	0.00	11	0.00	1129	0.07	17447	1.07

%Hit_no_genomes: 89.41
