#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	18999	18204	95.81	201	1.06	65	0.34	30	0.16	499	2.63
Ecoli	18999	18995	99.97	0	0.00	0	0.00	1	0.01	3	0.02
PhiX	18999	18999	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	18999	18996	99.98	0	0.00	0	0.00	0	0.00	3	0.02
Vectors	18999	18976	99.87	2	0.01	0	0.00	1	0.01	20	0.11
Bacteria_24k	18999	18517	97.46	30	0.16	92	0.48	28	0.15	332	1.75
Protists_1k	18999	18213	95.86	44	0.23	83	0.44	36	0.19	623	3.28
Viruses	18999	18721	98.52	1	0.01	1	0.01	26	0.14	250	1.32
Fungi_RefSeq_release	18999	18497	97.37	10	0.05	10	0.05	54	0.28	428	2.25
Coral	18999	18713	98.49	2	0.01	1	0.01	28	0.15	255	1.34
Bird	18999	18647	98.14	6	0.03	3	0.02	47	0.25	296	1.56
Plant	18999	18722	98.54	0	0.00	2	0.01	32	0.17	243	1.28

%Hit_no_genomes: 93.55
