#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	249678	245284	98.24	162	0.06	44	0.02	349	0.14	3839	1.54
Ecoli	249678	249676	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	249678	249678	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	249678	249574	99.96	0	0.00	0	0.00	0	0.00	104	0.04
Vectors	249678	249183	99.80	2	0.00	0	0.00	26	0.01	467	0.19
Bacteria_24k	249678	246339	98.67	157	0.06	273	0.11	230	0.09	2679	1.07
Protists_1k	249678	243081	97.35	440	0.18	940	0.38	255	0.10	4962	1.99
Viruses	249678	247240	99.02	3	0.00	2	0.00	269	0.11	2164	0.87
Fungi_RefSeq_release	249678	245130	98.18	78	0.03	43	0.02	385	0.15	4042	1.62
Coral	249678	247025	98.95	7	0.00	3	0.00	234	0.09	2409	0.96
Bird	249678	246230	98.62	68	0.03	29	0.01	425	0.17	2926	1.17
Plant	249678	247006	98.93	15	0.01	4	0.00	309	0.12	2344	0.94

%Hit_no_genomes: 96.93
