#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	7430	7235	97.39	7	0.09	1	0.01	13	0.17	174	2.34
Ecoli	7430	7428	99.97	0	0.00	0	0.00	0	0.00	2	0.03
PhiX	7430	7430	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	7430	7426	99.95	0	0.00	0	0.00	0	0.00	4	0.05
Vectors	7430	7416	99.81	0	0.00	0	0.00	2	0.03	12	0.16
Bacteria_24k	7430	7071	95.17	65	0.87	105	1.41	11	0.15	178	2.40
Protists_1k	7430	7135	96.02	16	0.22	12	0.16	34	0.46	233	3.14
Viruses	7430	7297	98.22	1	0.01	0	0.00	7	0.09	125	1.68
Fungi_RefSeq_release	7430	7232	97.34	3	0.04	1	0.01	13	0.17	181	2.44
Coral	7430	7300	98.25	0	0.00	0	0.00	5	0.07	125	1.68
Bird	7430	7271	97.86	4	0.05	2	0.03	14	0.19	139	1.87
Plant	7430	7305	98.32	0	0.00	0	0.00	8	0.11	117	1.57

%Hit_no_genomes: 93.42
