#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	465682	453009	97.28	443	0.10	115	0.02	694	0.15	11421	2.45
Ecoli	465682	465297	99.92	0	0.00	0	0.00	64	0.01	321	0.07
PhiX	465682	465682	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	465682	465675	100.00	0	0.00	0	0.00	0	0.00	7	0.00
Vectors	465682	464977	99.85	1	0.00	0	0.00	44	0.01	660	0.14
Bacteria_24k	465682	443833	95.31	2783	0.60	6165	1.32	881	0.19	12020	2.58
Protists_1k	465682	443323	95.20	1326	0.28	2628	0.56	1846	0.40	16559	3.56
Viruses	465682	457234	98.19	144	0.03	229	0.05	945	0.20	7130	1.53
Fungi_RefSeq_release	465682	451773	97.01	237	0.05	206	0.04	1195	0.26	12271	2.64
Coral	465682	458141	98.38	23	0.00	7	0.00	543	0.12	6968	1.50
Bird	465682	455648	97.85	189	0.04	113	0.02	1256	0.27	8476	1.82
Plant	465682	457987	98.35	27	0.01	6	0.00	664	0.14	6998	1.50

%Hit_no_genomes: 92.81
