#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1234520	1208634	97.91	765	0.06	258	0.02	1892	0.15	22971	1.86
Ecoli	1234520	1234519	100.00	0	0.00	0	0.00	1	0.00	0	0.00
PhiX	1234520	1234520	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1234520	1234487	100.00	0	0.00	0	0.00	3	0.00	30	0.00
Vectors	1234520	1232043	99.80	3	0.00	1	0.00	131	0.01	2342	0.19
Bacteria_24k	1234520	1217306	98.61	547	0.04	874	0.07	1451	0.12	14342	1.16
Protists_1k	1234520	1195312	96.82	2369	0.19	6149	0.50	950	0.08	29740	2.41
Viruses	1234520	1221074	98.92	31	0.00	10	0.00	1741	0.14	11664	0.94
Fungi_RefSeq_release	1234520	1208322	97.89	516	0.04	382	0.03	2407	0.19	22893	1.85
Coral	1234520	1220729	98.89	46	0.00	30	0.00	1378	0.11	12337	1.00
Bird	1234520	1215324	98.44	436	0.04	141	0.01	2745	0.22	15874	1.29
Plant	1234520	1219660	98.80	86	0.01	16	0.00	1789	0.14	12969	1.05

%Hit_no_genomes: 96.42
