#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	21705	20460	94.25	275	1.27	101	0.47	47	0.22	822	3.79
Ecoli	21705	21704	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	21705	21705	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	21705	21703	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	21705	21676	99.87	0	0.00	0	0.00	0	0.00	29	0.13
Bacteria_24k	21705	19768	91.08	243	1.12	551	2.54	57	0.26	1086	5.00
Protists_1k	21705	20050	92.37	177	0.82	84	0.39	257	1.18	1137	5.24
Viruses	21705	21084	97.13	0	0.00	0	0.00	23	0.11	598	2.76
Fungi_RefSeq_release	21705	20866	96.14	14	0.06	4	0.02	57	0.26	764	3.52
Coral	21705	21043	96.96	1	0.00	0	0.00	37	0.17	624	2.87
Bird	21705	20962	96.58	6	0.03	1	0.00	56	0.26	680	3.13
Plant	21705	21037	96.93	3	0.01	0	0.00	39	0.18	626	2.88

%Hit_no_genomes: 86.66
