#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	815479	775181	95.06	1162	0.14	300	0.04	1081	0.13	37755	4.63
Ecoli	815479	815450	100.00	0	0.00	0	0.00	8	0.00	21	0.00
PhiX	815479	815479	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	815479	815126	99.96	0	0.00	0	0.00	0	0.00	353	0.04
Vectors	815479	814276	99.85	0	0.00	1	0.00	63	0.01	1139	0.14
Bacteria_24k	815479	764967	93.81	3369	0.41	6528	0.80	1109	0.14	39506	4.84
Protists_1k	815479	763513	93.64	2059	0.25	2481	0.30	3359	0.41	44067	5.40
Viruses	815479	783038	96.02	17	0.00	10	0.00	874	0.11	31540	3.87
Fungi_RefSeq_release	815479	775139	95.05	454	0.06	80	0.01	1450	0.18	38356	4.70
Coral	815479	780732	95.74	46	0.01	18	0.00	974	0.12	33709	4.13
Bird	815479	778714	95.49	161	0.02	34	0.00	1038	0.13	35532	4.36
Plant	815479	781891	95.88	47	0.01	9	0.00	1063	0.13	32469	3.98

%Hit_no_genomes: 92.06
