#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	439118	433368	98.69	305	0.07	83	0.02	605	0.14	4757	1.08
Ecoli	439118	439077	99.99	0	0.00	0	0.00	12	0.00	29	0.01
PhiX	439118	439118	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	439118	439098	100.00	0	0.00	0	0.00	2	0.00	18	0.00
Vectors	439118	438913	99.96	0	0.00	0	0.00	19	0.00	186	0.04
Bacteria_24k	439118	377872	86.05	11048	2.52	26981	6.14	1458	0.33	21759	4.96
Protists_1k	439118	409092	93.16	2459	0.56	1376	0.31	11135	2.54	15056	3.43
Viruses	439118	436161	99.33	13	0.00	6	0.00	377	0.09	2561	0.58
Fungi_RefSeq_release	439118	432787	98.56	190	0.04	51	0.01	886	0.20	5204	1.19
Coral	439118	435696	99.22	27	0.01	4	0.00	430	0.10	2961	0.67
Bird	439118	434621	98.97	85	0.02	12	0.00	637	0.15	3763	0.86
Plant	439118	435629	99.20	24	0.01	4	0.00	526	0.12	2935	0.67

%Hit_no_genomes: 84.26
