#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	27483	26978	98.16	28	0.10	7	0.03	35	0.13	435	1.58
Ecoli	27483	27482	100.00	0	0.00	0	0.00	0	0.00	1	0.00
PhiX	27483	27483	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	27483	27481	99.99	0	0.00	0	0.00	0	0.00	2	0.01
Vectors	27483	27451	99.89	0	0.00	0	0.00	4	0.01	28	0.10
Bacteria_24k	27483	26964	98.12	53	0.19	99	0.36	39	0.14	328	1.19
Protists_1k	27483	26675	97.05	62	0.23	116	0.42	43	0.16	587	2.14
Viruses	27483	27215	99.03	1	0.00	2	0.01	42	0.15	223	0.81
Fungi_RefSeq_release	27483	26959	98.09	18	0.07	9	0.03	57	0.21	440	1.60
Coral	27483	27217	99.03	2	0.01	0	0.00	22	0.08	242	0.88
Bird	27483	27115	98.66	10	0.04	3	0.01	59	0.21	296	1.08
Plant	27483	27206	99.00	4	0.01	0	0.00	39	0.14	234	0.85

%Hit_no_genomes: 96.12
