#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	130717	127201	97.31	226	0.17	66	0.05	234	0.18	2990	2.29
Ecoli	130717	130706	100.00	0	0.00	0	0.00	5	0.00	6	0.00
PhiX	130717	130717	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	130717	130709	99.99	0	0.00	0	0.00	0	0.00	8	0.01
Vectors	130717	130601	99.91	1	0.00	0	0.00	12	0.01	103	0.08
Bacteria_24k	130717	119298	91.27	2548	1.95	3679	2.81	402	0.31	4790	3.66
Protists_1k	130717	122942	94.06	606	0.46	497	0.38	1585	1.21	5087	3.89
Viruses	130717	128868	98.59	27	0.02	4	0.00	291	0.22	1527	1.17
Fungi_RefSeq_release	130717	127243	97.34	65	0.05	26	0.02	325	0.25	3058	2.34
Coral	130717	128605	98.38	7	0.01	1	0.00	164	0.13	1940	1.48
Bird	130717	127972	97.90	34	0.03	6	0.00	339	0.26	2366	1.81
Plant	130717	128673	98.44	14	0.01	0	0.00	317	0.24	1713	1.31

%Hit_no_genomes: 88.85
