#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	188502	184676	97.97	466	0.25	101	0.05	270	0.14	2989	1.59
Ecoli	188502	188500	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	188502	188502	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	188502	188360	99.92	0	0.00	0	0.00	0	0.00	142	0.08
Vectors	188502	188093	99.79	1	0.00	1	0.00	25	0.01	382	0.20
Bacteria_24k	188502	185745	98.53	155	0.08	242	0.13	182	0.10	2178	1.16
Protists_1k	188502	183347	97.27	398	0.21	659	0.35	197	0.10	3901	2.07
Viruses	188502	186431	98.90	4	0.00	2	0.00	198	0.11	1867	0.99
Fungi_RefSeq_release	188502	185012	98.15	72	0.04	36	0.02	308	0.16	3074	1.63
Coral	188502	186451	98.92	20	0.01	2	0.00	160	0.08	1869	0.99
Bird	188502	185931	98.63	53	0.03	18	0.01	275	0.15	2225	1.18
Plant	188502	186436	98.91	21	0.01	6	0.00	213	0.11	1826	0.97

%Hit_no_genomes: 96.55
