#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	1775800	1740171	98.00	1140	0.06	307	0.02	2863	0.16	31319	1.76
Ecoli	1775800	1775798	100.00	0	0.00	0	0.00	0	0.00	2	0.00
PhiX	1775800	1775800	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	1775800	1775776	100.00	0	0.00	0	0.00	4	0.00	20	0.00
Vectors	1775800	1772503	99.81	1	0.00	0	0.00	141	0.01	3155	0.18
Bacteria_24k	1775800	1753742	98.76	376	0.02	751	0.04	1838	0.10	19093	1.08
Protists_1k	1775800	1722520	96.99	3351	0.19	8637	0.49	1198	0.07	40094	2.26
Viruses	1775800	1757438	98.97	30	0.00	33	0.00	2407	0.14	15892	0.89
Fungi_RefSeq_release	1775800	1740098	97.98	687	0.04	506	0.03	3327	0.19	31182	1.76
Coral	1775800	1756115	98.90	88	0.00	44	0.00	1809	0.10	17744	1.00
Bird	1775800	1749180	98.51	589	0.03	205	0.01	3586	0.20	22240	1.25
Plant	1775800	1755129	98.83	114	0.01	21	0.00	2583	0.15	17953	1.01

%Hit_no_genomes: 96.66
