#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	105080	103837	98.82	54	0.05	6	0.01	107	0.10	1076	1.02
Ecoli	105080	105080	100.00	0	0.00	0	0.00	0	0.00	0	0.00
PhiX	105080	105080	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	105080	105074	99.99	0	0.00	0	0.00	0	0.00	6	0.01
Vectors	105080	105040	99.96	0	0.00	0	0.00	2	0.00	38	0.04
Bacteria_24k	105080	103933	98.90	81	0.08	122	0.12	63	0.06	881	0.84
Protists_1k	105080	103049	98.07	196	0.19	303	0.29	110	0.10	1422	1.35
Viruses	105080	104310	99.27	2	0.00	0	0.00	55	0.05	713	0.68
Fungi_RefSeq_release	105080	103770	98.75	39	0.04	14	0.01	136	0.13	1121	1.07
Coral	105080	104212	99.17	8	0.01	2	0.00	71	0.07	787	0.75
Bird	105080	104085	99.06	24	0.02	3	0.00	96	0.09	872	0.83
Plant	105080	104289	99.25	10	0.01	0	0.00	83	0.08	698	0.66

%Hit_no_genomes: 97.68
