#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	200215	183656	91.74	9879	4.93	2290	1.14	208	0.10	4182	2.09
Ecoli	200215	200183	99.99	0	0.00	0	0.00	9	0.00	23	0.01
PhiX	200215	200215	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	200215	200210	100.00	0	0.00	0	0.00	0	0.00	5	0.00
Vectors	200215	200121	99.95	1	0.00	0	0.00	14	0.01	79	0.04
Bacteria_24k	200215	174465	87.14	6518	3.26	10314	5.15	985	0.49	7933	3.96
Protists_1k	200215	186485	93.14	959	0.48	566	0.28	4083	2.04	8122	4.06
Viruses	200215	199066	99.43	28	0.01	4	0.00	281	0.14	836	0.42
Fungi_RefSeq_release	200215	197224	98.52	388	0.19	43	0.02	930	0.46	1630	0.81
Coral	200215	199131	99.45	13	0.01	2	0.00	153	0.08	916	0.46
Bird	200215	198864	99.33	29	0.01	3	0.00	237	0.12	1082	0.54
Plant	200215	199248	99.52	4	0.00	1	0.00	127	0.06	835	0.42

%Hit_no_genomes: 78.32
